			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Southbound	01:25:00	Car	6244	100.00	38745.02	6.21	3710.61	0.59	39667.54	6.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6244	100.00	38800.82	6.21	3715.44	0.60	39724.81	6.36			Truck	8	N/A	55.80	6.97	4.83	0.60	57.27	7.16			
Entire System	01:30:00	Car	67561	98.39	551317.12	8.16	136974.11	2.03	315166.28	4.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1107	1.61	10191.40	9.21	674.21	0.61	9963.54	9.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	68668	100.00	562314.38	8.19	137862.42	2.01	325542.34	4.74			Truck	21	N/A	806.00	38.38	214.09	10.19	412.38	19.64			
Greenville Ave Northbound	01:30:00	Car	5286	100.00	14501.50	2.74	3615.09	0.68	6835.15	1.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5286	100.00	14529.80	2.75	3624.30	0.69	6847.26	1.30			Truck	10	N/A	28.30	2.83	9.21	0.92	12.11	1.21			
Greenville Ave Southbound	01:30:00	Car	2960	100.00	6517.10	2.20	1258.12	0.43	3322.75	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2960	100.00	6557.10	2.22	1267.76	0.43	3342.17	1.13			Truck	8	N/A	40.00	5.00	9.64	1.21	19.42	2.43			
IH 635 Eastbound	01:30:00	Car	4588	100.00	27265.31	5.94	10249.08	2.23	19380.32	4.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4588	100.00	27265.31	5.94	10249.08	2.23	19380.32	4.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:30:00	Car	2874	100.00	9286.31	3.23	571.49	0.20	9956.00	3.46			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2874	100.00	9286.31	3.23	571.49	0.20	9956.00	3.46			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:30:00	Car	974	100.00	3040.80	3.12	171.42	0.18	3301.74	3.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	974	100.00	3040.80	3.12	171.42	0.18	3301.74	3.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:30:00	Car	1412	100.00	3836.70	2.72	250.77	0.18	4093.58	2.90			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1412	100.00	3836.70	2.72	250.77	0.18	4093.58	2.90			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:30:00	Car	14462	100.00	28790.19	1.99	12146.77	0.84	11336.62	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14462	100.00	28828.69	1.99	12160.87	0.84	11353.77	0.79			Truck	14	N/A	38.50	2.75	14.10	1.01	17.16	1.23			
US 75 Frontage Rd Southbound	01:30:00	Car	11401	100.00	17570.50	1.54	4227.55	0.37	8850.27	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11401	100.00	17606.90	1.54	4234.15	0.37	8870.49	0.78			Truck	24	N/A	36.40	1.52	6.60	0.27	20.22	0.84			
US 75 HOV Northbound	01:30:00	Car	300	100.00	1547.00	5.16	36.02	0.12	1570.54	5.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	300	100.00	1547.00	5.16	36.02	0.12	1570.54	5.24			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:30:00	Car	90	100.00	558.60	6.21	20.94	0.23	566.37	6.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	90	100.00	558.60	6.21	20.94	0.23	566.37	6.29			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:30:00	Car	8944	100.00	66534.77	7.44	21236.00	2.37	49919.05	5.58			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8944	100.00	66583.07	7.44	21247.37	2.38	49959.76	5.59			Truck	4	N/A	48.30	12.07	11.37	2.84	40.71	10.18			
US 75 Southbound	01:30:00	Car	6332	100.00	39869.93	6.30	3946.13	0.62	40613.24	6.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6332	100.00	39925.34	6.31	3950.89	0.62	40670.17	6.42			Truck	7	N/A	55.40	7.91	4.76	0.68	56.93	8.13			
Entire System	01:35:00	Car	68609	98.37	571750.75	8.33	151537.88	2.21	320281.47	4.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1139	1.63	10194.11	8.95	744.02	0.65	9893.60	8.69			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	69748	100.00	582714.19	8.35	152503.91	2.19	330559.06	4.74			Truck	24	N/A	769.30	32.05	222.00	9.25	384.02	16.00			
Greenville Ave Northbound	01:35:00	Car	5289	100.00	15451.81	2.92	4269.34	0.81	6992.00	1.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5289	100.00	15484.21	2.93	4280.90	0.81	7005.30	1.32			Truck	10	N/A	32.40	3.24	11.56	1.16	13.29	1.33			
Greenville Ave Southbound	01:35:00	Car	2890	100.00	6339.20	2.19	1267.55	0.44	3205.37	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2890	100.00	6380.90	2.21	1278.73	0.44	3224.70	1.12			Truck	10	N/A	41.70	4.17	11.18	1.12	19.33	1.93			
IH 635 Eastbound	01:35:00	Car	4672	100.00	30004.98	6.42	13084.23	2.80	19258.41	4.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4672	100.00	30004.98	6.42	13084.23	2.80	19258.41	4.12			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:35:00	Car	2925	100.00	9314.52	3.18	576.49	0.20	9983.50	3.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2925	100.00	9314.52	3.18	576.49	0.20	9983.50	3.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:35:00	Car	1000	100.00	3077.70	3.08	176.09	0.18	3338.40	3.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1000	100.00	3077.70	3.08	176.09	0.18	3338.40	3.34			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:35:00	Car	1447	100.00	3853.50	2.66	254.06	0.18	4108.40	2.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1447	100.00	3853.50	2.66	254.06	0.18	4108.40	2.84			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:35:00	Car	14808	100.00	29394.10	1.99	11865.32	0.80	11972.21	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14808	100.00	29428.40	1.99	11880.55	0.80	11985.32	0.81			Truck	12	N/A	34.30	2.86	15.23	1.27	13.10	1.09			
US 75 Frontage Rd Southbound	01:35:00	Car	11426	100.00	17655.10	1.55	4369.53	0.38	8801.20	0.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11426	100.00	17700.60	1.55	4377.29	0.38	8827.06	0.77			Truck	24	N/A	45.50	1.90	7.75	0.32	25.86	1.08			
US 75 HOV Northbound	01:35:00	Car	360	100.00	1810.40	5.03	42.19	0.12	1826.11	5.07			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	360	100.00	1810.40	5.03	42.19	0.12	1826.11	5.07			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:35:00	Car	92	100.00	529.80	5.76	19.84	0.22	534.69	5.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	529.80	5.76	19.84	0.22	534.69	5.81			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:35:00	Car	9488	100.00	73342.37	7.73	26081.81	2.75	52164.45	5.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9488	100.00	73385.67	7.73	26092.12	2.75	52200.84	5.50			Truck	4	N/A	43.30	10.82	10.32	2.58	36.39	9.10			
US 75 Southbound	01:35:00	Car	6413	100.00	40672.00	6.34	4139.35	0.65	41239.70	6.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6413	100.00	40724.50	6.35	4144.15	0.65	41293.40	6.44			Truck	6	N/A	52.50	8.75	4.80	0.80	53.69	8.95			
Entire System	01:40:00	Car	69506	98.35	590296.56	8.49	167177.97	2.41	322734.94	4.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1166	1.65	9853.20	8.45	728.61	0.62	9554.83	8.19			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	70672	100.00	600902.06	8.50	168135.86	2.38	332648.28	4.71			Truck	24	N/A	752.20	31.34	229.28	9.55	358.57	14.94			
Greenville Ave Northbound	01:40:00	Car	5230	100.00	15455.91	2.96	4497.82	0.86	6843.21	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5230	100.00	15498.71	2.96	4513.42	0.86	6860.74	1.31			Truck	12	N/A	42.80	3.57	15.60	1.30	17.52	1.46			
Greenville Ave Southbound	01:40:00	Car	2877	100.00	6417.20	2.23	1320.71	0.46	3208.15	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2877	100.00	6459.20	2.25	1332.47	0.46	3227.66	1.12			Truck	10	N/A	42.00	4.20	11.76	1.18	19.51	1.95			
IH 635 Eastbound	01:40:00	Car	4711	100.00	32759.69	6.95	16013.25	3.40	19040.98	4.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4711	100.00	32759.69	6.95	16013.25	3.40	19040.98	4.04			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:40:00	Car	2964	100.00	9295.92	3.14	579.31	0.20	9957.78	3.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2964	100.00	9295.92	3.14	579.31	0.20	9957.78	3.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:40:00	Car	1010	100.00	2954.10	2.92	170.66	0.17	3212.78	3.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1010	100.00	2954.10	2.92	170.66	0.17	3212.78	3.18			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:40:00	Car	1475	100.00	3848.70	2.61	249.59	0.17	4105.39	2.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1475	100.00	3848.70	2.61	249.59	0.17	4105.39	2.78			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:40:00	Car	15253	100.00	29933.42	1.96	11663.46	0.76	12526.09	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15253	100.00	29964.62	1.96	11678.14	0.77	12537.25	0.82			Truck	12	N/A	31.20	2.60	14.67	1.22	11.16	0.93			
US 75 Frontage Rd Southbound	01:40:00	Car	11278	100.00	17542.10	1.56	4568.23	0.41	8574.12	0.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11278	100.00	17584.39	1.56	4575.20	0.41	8598.22	0.76			Truck	23	N/A	42.30	1.84	6.97	0.30	24.10	1.05			
US 75 HOV Northbound	01:40:00	Car	386	100.00	2090.40	5.42	50.05	0.13	2143.07	5.55			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	386	100.00	2090.40	5.42	50.05	0.13	2143.07	5.55			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:40:00	Car	92	100.00	566.40	6.16	20.32	0.22	572.35	6.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	566.40	6.16	20.32	0.22	572.35	6.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:40:00	Car	9983	100.00	79097.23	7.92	31586.13	3.16	52546.74	5.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9983	100.00	79135.14	7.93	31597.42	3.17	52576.12	5.27			Truck	4	N/A	37.90	9.48	11.28	2.82	29.38	7.34			
US 75 Southbound	01:40:00	Car	6547	100.00	41447.86	6.33	4290.54	0.66	41892.80	6.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6547	100.00	41489.26	6.34	4295.33	0.66	41933.92	6.41			Truck	6	N/A	41.40	6.90	4.79	0.80	41.11	6.85			
Entire System	01:45:00	Car	70185	98.35	607217.94	8.65	182085.56	2.59	323929.28	4.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1179	1.65	9579.80	8.13	708.89	0.60	9291.51	7.88			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71364	100.00	617559.81	8.65	183024.89	2.56	333571.34	4.67			Truck	21	N/A	761.90	36.28	230.44	10.97	350.69	16.70			
Greenville Ave Northbound	01:45:00	Car	5262	100.00	14948.61	2.84	4414.57	0.84	6529.12	1.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5262	100.00	14989.41	2.85	4430.29	0.84	6545.34	1.24			Truck	11	N/A	40.80	3.71	15.73	1.43	16.22	1.47			
Greenville Ave Southbound	01:45:00	Car	2943	100.00	6567.80	2.23	1351.70	0.46	3294.12	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2943	100.00	6607.00	2.24	1363.39	0.46	3311.99	1.13			Truck	9	N/A	39.20	4.36	11.69	1.30	17.87	1.99			
IH 635 Eastbound	01:45:00	Car	4717	100.00	35855.27	7.60	19169.59	4.06	18950.88	4.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4717	100.00	35855.27	7.60	19169.59	4.06	18950.88	4.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:45:00	Car	2940	100.00	9322.52	3.17	577.47	0.20	9982.07	3.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2940	100.00	9322.52	3.17	577.47	0.20	9982.07	3.40			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:45:00	Car	1015	100.00	2836.30	2.79	166.12	0.16	3079.82	3.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1015	100.00	2836.30	2.79	166.12	0.16	3079.82	3.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:45:00	Car	1476	100.00	3911.50	2.65	254.36	0.17	4166.51	2.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1476	100.00	3911.50	2.65	254.36	0.17	4166.51	2.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:45:00	Car	15470	100.00	30164.18	1.95	11404.68	0.74	12896.57	0.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15470	100.00	30201.48	1.95	11419.93	0.74	12911.32	0.83			Truck	13	N/A	37.30	2.87	15.25	1.17	14.76	1.14			
US 75 Frontage Rd Southbound	01:45:00	Car	11280	100.00	17414.61	1.54	4816.07	0.43	8319.87	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11280	100.00	17445.51	1.55	4822.17	0.43	8336.33	0.74			Truck	22	N/A	30.90	1.40	6.11	0.28	16.46	0.75			
US 75 HOV Northbound	01:45:00	Car	362	100.00	2184.20	6.03	54.17	0.15	2222.41	6.14			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	362	100.00	2184.20	6.03	54.17	0.15	2222.41	6.14			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:45:00	Car	92	100.00	601.40	6.54	22.01	0.24	604.95	6.58			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	601.40	6.54	22.01	0.24	604.95	6.58			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:45:00	Car	10319	100.00	84249.84	8.16	37292.48	3.61	52180.51	5.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10319	100.00	84276.54	8.17	37300.90	3.61	52200.69	5.06			Truck	4	N/A	26.70	6.68	8.42	2.11	20.17	5.04			
US 75 Southbound	01:45:00	Car	6578	100.00	41718.59	6.34	4450.28	0.68	41994.09	6.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6578	100.00	41744.89	6.35	4453.29	0.68	42020.24	6.39			Truck	4	N/A	26.30	6.57	3.01	0.75	26.15	6.54			
Entire System	01:50:00	Car	70576	98.40	624456.62	8.85	196751.38	2.79	325332.28	4.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1145	1.60	9551.10	8.34	713.48	0.62	9261.98	8.09			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71721	100.00	634754.00	8.85	197703.48	2.76	334927.31	4.67			Truck	23	N/A	746.00	32.43	238.63	10.38	333.12	14.48			
Greenville Ave Northbound	01:50:00	Car	5327	100.00	14752.41	2.77	4349.74	0.82	6433.80	1.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5327	100.00	14795.71	2.78	4365.76	0.82	6451.54	1.21			Truck	11	N/A	43.30	3.94	16.02	1.46	17.73	1.61			
Greenville Ave Southbound	01:50:00	Car	2951	100.00	6559.40	2.22	1341.39	0.45	3286.22	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2951	100.00	6592.10	2.23	1350.91	0.46	3301.48	1.12			Truck	9	N/A	32.70	3.63	9.52	1.06	15.26	1.70			
IH 635 Eastbound	01:50:00	Car	4863	100.00	39432.12	8.11	22700.46	4.67	18998.88	3.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4863	100.00	39432.12	8.11	22700.46	4.67	18998.88	3.91			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:50:00	Car	2949	100.00	9237.92	3.13	572.56	0.19	9904.19	3.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2949	100.00	9237.92	3.13	572.56	0.19	9904.19	3.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:50:00	Car	1000	100.00	2815.11	2.82	163.84	0.16	3059.41	3.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1000	100.00	2815.11	2.82	163.84	0.16	3059.41	3.06			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:50:00	Car	1511	100.00	4027.40	2.67	261.71	0.17	4286.30	2.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1511	100.00	4027.40	2.67	261.71	0.17	4286.30	2.84			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
