			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 HOV Southbound	01:20:00	Car	66	100.00	379.80	5.75	14.64	0.22	381.30	5.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	66	100.00	379.80	5.75	14.64	0.22	381.30	5.78			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:20:00	Car	7577	100.00	49836.33	6.58	11319.58	1.49	43189.32	5.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7577	100.00	49878.13	6.58	11324.38	1.49	43230.87	5.71			Truck	5	N/A	41.80	8.36	4.80	0.96	41.56	8.31			
US 75 Southbound	01:20:00	Car	6372	100.00	39796.82	6.25	3807.24	0.60	40767.18	6.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6372	100.00	39854.52	6.25	3810.77	0.60	40828.64	6.41			Truck	9	N/A	57.70	6.41	3.52	0.39	61.46	6.83			
Entire System	01:25:00	Car	64118	98.27	497006.06	7.75	108681.59	1.70	297145.38	4.63			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1128	1.73	10978.51	9.73	754.92	0.67	10708.78	9.49			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	65246	100.00	508793.88	7.80	109626.09	1.68	308284.03	4.72			Truck	21	N/A	809.30	38.54	189.59	9.03	429.97	20.47			
Greenville Ave Northbound	01:25:00	Car	4979	100.00	12538.00	2.52	2846.09	0.57	6056.02	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4979	100.00	12560.80	2.52	2851.30	0.57	6067.38	1.22			Truck	8	N/A	22.80	2.85	5.21	0.65	11.36	1.42			
Greenville Ave Southbound	01:25:00	Car	3021	100.00	6956.30	2.30	1310.32	0.43	3558.69	1.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3021	100.00	6990.90	2.31	1318.18	0.44	3575.97	1.18			Truck	10	N/A	34.60	3.46	7.86	0.79	17.28	1.73			
IH 635 Eastbound	01:25:00	Car	4415	100.00	25312.53	5.73	9100.85	2.06	18488.48	4.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4415	100.00	25312.53	5.73	9100.85	2.06	18488.48	4.19			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:25:00	Car	2750	100.00	8945.81	3.25	544.77	0.20	9582.32	3.48			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2750	100.00	8945.81	3.25	544.77	0.20	9582.32	3.48			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:25:00	Car	891	100.00	2879.60	3.23	159.39	0.18	3129.86	3.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	891	100.00	2879.60	3.23	159.39	0.18	3129.86	3.51			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:25:00	Car	1126	100.00	3501.30	3.11	223.48	0.20	3740.38	3.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1126	100.00	3501.30	3.11	223.48	0.20	3740.38	3.32			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:25:00	Car	12827	100.00	22012.29	1.72	7309.14	0.57	9987.58	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12827	100.00	22047.19	1.72	7317.62	0.57	10006.18	0.78			Truck	16	N/A	34.90	2.18	8.49	0.53	18.60	1.16			
US 75 Frontage Rd Southbound	01:25:00	Car	11256	100.00	16276.22	1.45	3650.87	0.32	8382.76	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11256	100.00	16311.42	1.45	3657.49	0.32	8402.78	0.75			Truck	21	N/A	35.20	1.68	6.62	0.32	20.02	0.95			
US 75 HOV Northbound	01:25:00	Car	146	100.00	812.20	5.56	19.72	0.14	827.81	5.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	146	100.00	812.20	5.56	19.72	0.14	827.81	5.67			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:25:00	Car	78	100.00	433.00	5.55	16.74	0.21	437.36	5.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	78	100.00	433.00	5.55	16.74	0.21	437.36	5.61			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:25:00	Car	7946	100.00	52505.78	6.61	12106.18	1.52	45262.84	5.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7946	100.00	52548.08	6.61	12111.09	1.52	45304.89	5.70			Truck	4	N/A	42.30	10.58	4.90	1.23	42.05	10.51			
US 75 Southbound	01:25:00	Car	6357	100.00	40843.85	6.43	4018.37	0.63	41631.11	6.55			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6357	100.00	40898.75	6.43	4021.80	0.63	41689.45	6.56			Truck	8	N/A	54.90	6.86	3.43	0.43	58.34	7.29			
Entire System	01:30:00	Car	64302	98.31	509048.66	7.92	116760.68	1.82	301204.84	4.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1108	1.69	11398.70	10.29	752.59	0.68	11153.05	10.07			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	65410	100.00	521241.00	7.97	117709.62	1.80	312774.91	4.78			Truck	29	N/A	793.60	27.37	196.35	6.77	417.19	14.39			
Greenville Ave Northbound	01:30:00	Car	5086	100.00	12875.70	2.53	2906.83	0.57	6191.10	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5086	100.00	12901.20	2.54	2914.89	0.57	6202.09	1.22			Truck	9	N/A	25.50	2.83	8.06	0.90	10.99	1.22			
Greenville Ave Southbound	01:30:00	Car	3009	100.00	6875.40	2.28	1315.49	0.44	3503.11	1.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3009	100.00	6914.80	2.30	1324.95	0.44	3522.28	1.17			Truck	9	N/A	39.40	4.38	9.46	1.05	19.17	2.13			
IH 635 Eastbound	01:30:00	Car	4505	100.00	28114.11	6.24	11350.90	2.52	19102.31	4.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4505	100.00	28114.11	6.24	11350.90	2.52	19102.31	4.24			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:30:00	Car	2818	100.00	9251.31	3.28	568.50	0.20	9913.58	3.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2818	100.00	9251.31	3.28	568.50	0.20	9913.58	3.52			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:30:00	Car	932	100.00	3022.31	3.24	169.86	0.18	3278.23	3.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	932	100.00	3022.31	3.24	169.86	0.18	3278.23	3.52			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:30:00	Car	1209	100.00	3570.50	2.95	226.35	0.19	3816.20	3.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1209	100.00	3570.50	2.95	226.35	0.19	3816.20	3.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:30:00	Car	12978	100.00	24327.54	1.87	9366.21	0.72	10142.93	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12978	100.00	24369.54	1.88	9381.03	0.72	10162.17	0.78			Truck	11	N/A	42.00	3.82	14.83	1.35	19.24	1.75			
US 75 Frontage Rd Southbound	01:30:00	Car	11128	100.00	15434.71	1.39	3392.41	0.30	7992.45	0.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11128	100.00	15471.01	1.39	3398.67	0.31	8012.93	0.72			Truck	23	N/A	36.30	1.58	6.26	0.27	20.48	0.89			
US 75 HOV Northbound	01:30:00	Car	162	100.00	982.40	6.06	23.90	0.15	994.60	6.14			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	162	100.00	982.40	6.06	23.90	0.15	994.60	6.14			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:30:00	Car	82	100.00	499.80	6.10	19.19	0.23	502.76	6.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	82	100.00	499.80	6.10	19.19	0.23	502.76	6.13			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:30:00	Car	8302	100.00	55177.61	6.65	12968.70	1.56	47253.75	5.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8302	100.00	55221.11	6.65	12974.67	1.56	47295.96	5.70			Truck	5	N/A	43.50	8.70	5.96	1.19	42.21	8.44			
US 75 Southbound	01:30:00	Car	6441	100.00	41814.34	6.49	4200.98	0.65	42481.76	6.60			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6441	100.00	41868.54	6.50	4204.51	0.65	42539.01	6.60			Truck	8	N/A	54.20	6.77	3.53	0.44	57.25	7.16			
Entire System	01:35:00	Car	64987	98.28	522216.47	8.04	125282.30	1.93	305245.66	4.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1137	1.72	11797.90	10.38	761.56	0.67	11555.83	10.16			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	66124	100.00	534756.44	8.09	126240.05	1.91	317186.84	4.80			Truck	22	N/A	742.10	33.73	196.20	8.92	385.38	17.52			
Greenville Ave Northbound	01:35:00	Car	5265	100.00	13375.29	2.54	3016.92	0.57	6437.61	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5265	100.00	13405.89	2.55	3025.51	0.57	6451.69	1.23			Truck	10	N/A	30.60	3.06	8.59	0.86	14.08	1.41			
Greenville Ave Southbound	01:35:00	Car	3027	100.00	6745.20	2.23	1332.07	0.44	3406.28	1.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3027	100.00	6785.90	2.24	1343.30	0.44	3424.91	1.13			Truck	12	N/A	40.70	3.39	11.24	0.94	18.64	1.55			
IH 635 Eastbound	01:35:00	Car	4615	100.00	30817.99	6.68	13952.09	3.02	19211.29	4.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4615	100.00	30817.99	6.68	13952.09	3.02	19211.29	4.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:35:00	Car	2885	100.00	9308.31	3.23	576.37	0.20	9969.59	3.46			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2885	100.00	9308.31	3.23	576.37	0.20	9969.59	3.46			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:35:00	Car	973	100.00	3011.31	3.09	171.28	0.18	3271.57	3.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	973	100.00	3011.31	3.09	171.28	0.18	3271.57	3.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:35:00	Car	1275	100.00	3770.40	2.96	239.03	0.19	4027.38	3.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1275	100.00	3770.40	2.96	239.03	0.19	4027.38	3.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:35:00	Car	13206	100.00	26836.72	2.03	11660.93	0.88	10267.25	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13206	100.00	26876.52	2.04	11681.71	0.88	10280.42	0.78			Truck	11	N/A	39.80	3.62	20.79	1.89	13.17	1.20			
US 75 Frontage Rd Southbound	01:35:00	Car	11160	100.00	15231.50	1.36	3385.79	0.30	7847.86	0.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11160	100.00	15273.10	1.37	3392.50	0.30	7871.86	0.71			Truck	23	N/A	41.60	1.81	6.71	0.29	24.00	1.04			
US 75 HOV Northbound	01:35:00	Car	176	100.00	1114.60	6.33	28.24	0.16	1124.99	6.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	176	100.00	1114.60	6.33	28.24	0.16	1124.99	6.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:35:00	Car	82	100.00	516.80	6.30	20.16	0.25	523.36	6.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	82	100.00	516.80	6.30	20.16	0.25	523.36	6.38			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:35:00	Car	8624	100.00	57753.10	6.70	13629.14	1.58	49364.22	5.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8624	100.00	57796.61	6.70	13635.36	1.58	49406.10	5.73			Truck	5	N/A	43.50	8.70	6.22	1.24	41.87	8.37			
US 75 Southbound	01:35:00	Car	6472	100.00	42393.61	6.55	4384.78	0.68	42876.45	6.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6472	100.00	42445.01	6.56	4388.63	0.68	42930.14	6.63			Truck	6	N/A	51.40	8.57	3.85	0.64	53.69	8.95			
Entire System	01:40:00	Car	65485	98.20	532982.75	8.14	133957.94	2.05	306743.50	4.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1199	1.80	12008.50	10.02	806.66	0.67	11725.23	9.78			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	66684	100.00	545715.38	8.18	134962.86	2.02	318832.12	4.78			Truck	21	N/A	724.10	34.48	198.27	9.44	363.56	17.31			
Greenville Ave Northbound	01:40:00	Car	5263	100.00	13257.90	2.52	2935.33	0.56	6449.53	1.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5263	100.00	13294.10	2.53	2945.05	0.56	6466.57	1.23			Truck	11	N/A	36.20	3.29	9.72	0.88	17.04	1.55			
Greenville Ave Southbound	01:40:00	Car	3061	100.00	6727.80	2.20	1329.31	0.43	3391.34	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3061	100.00	6770.20	2.21	1341.16	0.44	3411.05	1.11			Truck	11	N/A	42.40	3.85	11.85	1.08	19.70	1.79			
IH 635 Eastbound	01:40:00	Car	4730	100.00	33441.17	7.07	17158.59	3.63	18515.20	3.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4730	100.00	33441.17	7.07	17158.59	3.63	18515.20	3.91			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:40:00	Car	2892	100.00	9331.52	3.23	577.42	0.20	9995.07	3.46			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2892	100.00	9331.52	3.23	577.42	0.20	9995.07	3.46			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:40:00	Car	1004	100.00	2918.30	2.91	167.85	0.17	3175.00	3.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1004	100.00	2918.30	2.91	167.85	0.17	3175.00	3.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:40:00	Car	1301	100.00	3941.30	3.03	252.35	0.19	4204.27	3.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1301	100.00	3941.30	3.03	252.35	0.19	4204.27	3.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:40:00	Car	13275	100.00	29036.11	2.19	13815.23	1.04	10281.00	0.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13275	100.00	29076.11	2.19	13838.15	1.04	10292.58	0.78			Truck	11	N/A	40.00	3.64	22.92	2.08	11.58	1.05			
US 75 Frontage Rd Southbound	01:40:00	Car	11098	100.00	15617.60	1.41	3701.47	0.33	7886.35	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11098	100.00	15655.40	1.41	3707.23	0.33	7908.41	0.71			Truck	24	N/A	37.80	1.57	5.76	0.24	22.06	0.92			
US 75 HOV Northbound	01:40:00	Car	190	100.00	1291.00	6.79	33.64	0.18	1297.75	6.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	190	100.00	1291.00	6.79	33.64	0.18	1297.75	6.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:40:00	Car	86	100.00	537.40	6.25	20.92	0.24	541.18	6.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	86	100.00	537.40	6.25	20.92	0.24	541.18	6.29			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:40:00	Car	8792	100.00	59038.78	6.72	14092.46	1.60	50223.97	5.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8792	100.00	59077.18	6.72	14098.87	1.60	50259.62	5.72			Truck	5	N/A	38.40	7.68	6.41	1.28	35.64	7.13			
US 75 Southbound	01:40:00	Car	6614	100.00	42758.40	6.46	4482.27	0.68	43132.58	6.52			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6614	100.00	42798.80	6.47	4485.64	0.68	43174.23	6.53			Truck	6	N/A	40.40	6.73	3.37	0.56	41.66	6.94			
Entire System	01:45:00	Car	65859	98.12	541971.25	8.23	141689.23	2.15	307490.91	4.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1261	1.88	12069.30	9.57	854.49	0.68	11738.81	9.31			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	67120	100.00	554769.56	8.27	142737.86	2.13	319584.97	4.76			Truck	29	N/A	729.40	25.15	194.13	6.69	355.52	12.26			
Greenville Ave Northbound	01:45:00	Car	5297	100.00	13382.10	2.53	2974.30	0.56	6508.57	1.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5297	100.00	13417.50	2.53	2983.21	0.56	6525.60	1.23			Truck	10	N/A	35.40	3.54	8.92	0.89	17.04	1.70			
Greenville Ave Southbound	01:45:00	Car	3072	100.00	6831.60	2.22	1361.95	0.44	3439.08	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3072	100.00	6871.00	2.24	1373.61	0.45	3457.00	1.13			Truck	10	N/A	39.40	3.94	11.66	1.17	17.93	1.79			
IH 635 Eastbound	01:45:00	Car	4849	100.00	35898.07	7.40	20013.49	4.13	18030.36	3.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4849	100.00	35898.07	7.40	20013.49	4.13	18030.36	3.72			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:45:00	Car	2909	100.00	9502.61	3.27	585.33	0.20	10173.64	3.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2909	100.00	9502.61	3.27	585.33	0.20	10173.64	3.50			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
