			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Frontage Rd Southbound	01:40:00	Car	11246	100.00	17574.90	1.56	4656.40	0.41	8548.07	0.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11246	100.00	17616.70	1.57	4663.12	0.41	8572.16	0.76			Truck	23	N/A	41.80	1.82	6.72	0.29	24.10	1.05			
US 75 HOV Northbound	01:40:00	Car	360	100.00	1989.60	5.53	48.55	0.13	2041.58	5.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	360	100.00	1989.60	5.53	48.55	0.13	2041.58	5.67			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:40:00	Car	92	100.00	570.20	6.20	20.62	0.22	575.29	6.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	570.20	6.20	20.62	0.22	575.29	6.25			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:40:00	Car	9966	100.00	78893.64	7.92	31470.12	3.16	52437.70	5.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9966	100.00	78931.55	7.92	31481.32	3.16	52467.12	5.26			Truck	4	N/A	37.90	9.48	11.20	2.80	29.41	7.35			
US 75 Southbound	01:40:00	Car	6551	100.00	41715.38	6.37	4413.09	0.67	42050.36	6.42			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6551	100.00	41756.98	6.37	4417.92	0.67	42091.47	6.43			Truck	6	N/A	41.60	6.93	4.84	0.81	41.11	6.85			
Entire System	01:45:00	Car	70174	98.35	606417.31	8.64	181200.36	2.58	323967.94	4.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1179	1.65	9595.40	8.14	708.06	0.60	9308.70	7.90			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71353	100.00	616770.38	8.64	182132.52	2.55	333628.44	4.68			Truck	21	N/A	757.60	36.08	224.10	10.67	351.79	16.75			
Greenville Ave Northbound	01:45:00	Car	5257	100.00	14880.51	2.83	4330.27	0.82	6547.80	1.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5257	100.00	14920.21	2.84	4344.92	0.83	6564.02	1.25			Truck	11	N/A	39.70	3.61	14.65	1.33	16.22	1.47			
Greenville Ave Southbound	01:45:00	Car	2937	100.00	6550.10	2.23	1319.35	0.45	3303.15	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2937	100.00	6588.20	2.24	1329.86	0.45	3321.02	1.13			Truck	10	N/A	38.10	3.81	10.51	1.05	17.87	1.79			
IH 635 Eastbound	01:45:00	Car	4713	100.00	36186.25	7.68	19506.42	4.14	18942.61	4.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4713	100.00	36186.25	7.68	19506.42	4.14	18942.61	4.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:45:00	Car	2971	100.00	9370.82	3.15	583.06	0.20	10034.40	3.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2971	100.00	9370.82	3.15	583.06	0.20	10034.40	3.38			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:45:00	Car	1025	100.00	2843.50	2.77	165.26	0.16	3088.29	3.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1025	100.00	2843.50	2.77	165.26	0.16	3088.29	3.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:45:00	Car	1474	100.00	3902.50	2.65	253.25	0.17	4156.47	2.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1474	100.00	3902.50	2.65	253.25	0.17	4156.47	2.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:45:00	Car	15444	100.00	32410.60	2.10	14022.02	0.91	12636.84	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15444	100.00	32455.10	2.10	14047.24	0.91	12649.73	0.82			Truck	13	N/A	44.50	3.42	25.22	1.94	12.89	0.99			
US 75 Frontage Rd Southbound	01:45:00	Car	11272	100.00	17603.11	1.56	4978.98	0.44	8339.52	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11272	100.00	17633.41	1.56	4984.81	0.44	8355.99	0.74			Truck	21	N/A	30.30	1.44	5.83	0.28	16.47	0.78			
US 75 HOV Northbound	01:45:00	Car	356	100.00	2115.20	5.94	52.02	0.15	2154.72	6.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	356	100.00	2115.20	5.94	52.02	0.15	2154.72	6.05			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:45:00	Car	92	100.00	601.40	6.54	22.09	0.24	605.02	6.58			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	601.40	6.54	22.09	0.24	605.02	6.58			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:45:00	Car	10269	100.00	84226.45	8.20	37401.29	3.64	52006.25	5.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10269	100.00	84252.94	8.20	37409.46	3.64	52026.42	5.07			Truck	4	N/A	26.50	6.62	8.17	2.04	20.17	5.04			
US 75 Southbound	01:45:00	Car	6598	100.00	41964.80	6.36	4574.85	0.69	42120.57	6.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6598	100.00	41991.30	6.36	4577.91	0.69	42146.71	6.39			Truck	4	N/A	26.50	6.62	3.06	0.77	26.15	6.54			
Entire System	01:50:00	Car	70559	98.40	623689.81	8.84	195869.39	2.78	325442.25	4.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1148	1.60	9571.30	8.34	712.75	0.62	9283.76	8.09			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71707	100.00	634002.19	8.84	196809.61	2.74	335063.31	4.67			Truck	21	N/A	740.90	35.28	227.48	10.83	337.30	16.06			
Greenville Ave Northbound	01:50:00	Car	5322	100.00	14714.62	2.76	4265.80	0.80	6471.49	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5322	100.00	14754.12	2.77	4280.44	0.80	6487.55	1.22			Truck	10	N/A	39.50	3.95	14.65	1.46	16.06	1.61			
Greenville Ave Southbound	01:50:00	Car	2954	100.00	6538.60	2.21	1295.87	0.44	3300.20	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2954	100.00	6569.30	2.22	1303.58	0.44	3315.26	1.12			Truck	11	N/A	30.70	2.79	7.71	0.70	15.06	1.37			
IH 635 Eastbound	01:50:00	Car	4865	100.00	40145.32	8.25	23309.87	4.79	19113.20	3.93			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4865	100.00	40145.32	8.25	23309.87	4.79	19113.20	3.93			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:50:00	Car	2958	100.00	9263.92	3.13	575.51	0.19	9931.03	3.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2958	100.00	9263.92	3.13	575.51	0.19	9931.03	3.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:50:00	Car	1016	100.00	2823.11	2.78	162.48	0.16	3069.30	3.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1016	100.00	2823.11	2.78	162.48	0.16	3069.30	3.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:50:00	Car	1515	100.00	4068.20	2.69	263.45	0.17	4328.67	2.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1515	100.00	4068.20	2.69	263.45	0.17	4328.67	2.86			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:50:00	Car	15507	100.00	33306.40	2.15	14848.38	0.96	12696.87	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15507	100.00	33348.50	2.15	14872.58	0.96	12708.88	0.82			Truck	10	N/A	42.10	4.21	24.21	2.42	12.02	1.20			
US 75 Frontage Rd Southbound	01:50:00	Car	11165	100.00	17595.70	1.58	5265.05	0.47	8123.54	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11165	100.00	17626.30	1.58	5271.54	0.47	8139.67	0.73			Truck	18	N/A	30.60	1.70	6.49	0.36	16.13	0.90			
US 75 HOV Northbound	01:50:00	Car	404	100.00	2273.40	5.63	55.25	0.14	2314.06	5.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	404	100.00	2273.40	5.63	55.25	0.14	2314.06	5.73			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:50:00	Car	90	100.00	642.00	7.13	22.68	0.25	645.42	7.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	90	100.00	642.00	7.13	22.68	0.25	645.42	7.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:50:00	Car	10303	100.00	89620.26	8.70	42939.19	4.17	52044.08	5.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10303	100.00	89646.95	8.70	42946.03	4.17	52066.22	5.05			Truck	4	N/A	26.70	6.68	6.84	1.71	22.14	5.54			
US 75 Southbound	01:50:00	Car	6598	100.00	41842.09	6.34	4776.63	0.72	41678.60	6.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6598	100.00	41860.69	6.34	4778.78	0.72	41696.88	6.32			Truck	3	N/A	18.60	6.20	2.15	0.72	18.28	6.09			
Entire System	01:55:00	Car	71136	98.42	640717.81	9.01	207566.56	2.92	329172.88	4.63			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1139	1.58	9456.90	8.30	730.27	0.64	9143.72	8.03			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	72275	100.00	650862.94	9.01	208505.42	2.88	338632.00	4.69			Truck	26	N/A	688.00	26.46	208.58	8.02	315.35	12.13			
Greenville Ave Northbound	01:55:00	Car	5499	100.00	14967.82	2.72	4285.37	0.78	6658.25	1.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5499	100.00	15006.72	2.73	4301.08	0.78	6673.37	1.21			Truck	12	N/A	38.90	3.24	15.72	1.31	15.12	1.26			
Greenville Ave Southbound	01:55:00	Car	2988	100.00	6637.00	2.22	1315.32	0.44	3341.08	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2988	100.00	6663.50	2.23	1322.91	0.44	3352.96	1.12			Truck	10	N/A	26.50	2.65	7.59	0.76	11.87	1.19			
IH 635 Eastbound	01:55:00	Car	5070	100.00	43513.73	8.58	26642.41	5.25	19115.48	3.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5070	100.00	43513.73	8.58	26642.41	5.25	19115.48	3.77			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:55:00	Car	2937	100.00	9178.52	3.13	566.37	0.19	9841.30	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2937	100.00	9178.52	3.13	566.37	0.19	9841.30	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:55:00	Car	993	100.00	2819.30	2.84	162.48	0.16	3061.26	3.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	993	100.00	2819.30	2.84	162.48	0.16	3061.26	3.08			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:55:00	Car	1565	100.00	4141.40	2.65	269.68	0.17	4412.11	2.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1565	100.00	4141.40	2.65	269.68	0.17	4412.11	2.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:55:00	Car	15570	100.00	34598.72	2.22	15969.00	1.03	12784.23	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15570	100.00	34635.23	2.22	15991.09	1.03	12793.82	0.82			Truck	7	N/A	36.50	5.21	22.09	3.16	9.59	1.37			
US 75 Frontage Rd Southbound	01:55:00	Car	11237	100.00	17625.09	1.57	5456.83	0.49	8014.32	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11237	100.00	17651.19	1.57	5463.39	0.49	8027.35	0.71			Truck	15	N/A	26.10	1.74	6.56	0.44	13.02	0.87			
US 75 HOV Northbound	01:55:00	Car	426	100.00	2517.20	5.91	63.10	0.15	2578.68	6.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	426	100.00	2517.20	5.91	63.10	0.15	2578.68	6.05			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:55:00	Car	94	100.00	647.00	6.88	22.66	0.24	655.73	6.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	94	100.00	647.00	6.88	22.66	0.24	655.73	6.98			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:55:00	Car	10240	100.00	94384.70	9.22	46316.38	4.52	53629.73	5.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10240	100.00	94416.80	9.22	46325.41	4.52	53655.52	5.24			Truck	4	N/A	32.10	8.02	9.04	2.26	25.79	6.45			
US 75 Southbound	01:55:00	Car	6554	100.00	41536.30	6.34	4948.77	0.76	41062.87	6.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6554	100.00	41552.09	6.34	4950.15	0.76	41078.98	6.27			Truck	3	N/A	15.80	5.27	1.38	0.46	16.10	5.37			
Entire System	02:00:00	Car	71151	98.39	653105.56	9.18	216102.19	3.04	331497.91	4.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1166	1.61	9354.80	8.02	748.91	0.64	9021.38	7.74			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	72317	100.00	663091.75	9.17	217040.31	3.00	340810.28	4.71			Truck	27	N/A	631.20	23.38	189.22	7.01	291.13	10.78			
Greenville Ave Northbound	02:00:00	Car	5660	100.00	15679.62	2.77	4444.13	0.79	7030.24	1.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5660	100.00	15706.82	2.78	4454.95	0.79	7041.21	1.24			Truck	10	N/A	27.20	2.72	10.82	1.08	10.97	1.10			
Greenville Ave Southbound	02:00:00	Car	3070	100.00	6835.20	2.23	1350.94	0.44	3432.17	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3070	100.00	6855.60	2.23	1355.61	0.44	3442.29	1.12			Truck	8	N/A	20.40	2.55	4.67	0.58	10.11	1.26			
IH 635 Eastbound	02:00:00	Car	5225	100.00	46274.23	8.86	29426.00	5.63	19083.12	3.65			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5225	100.00	46274.23	8.86	29426.00	5.63	19083.12	3.65			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	02:00:00	Car	2918	100.00	9229.21	3.16	563.91	0.19	9887.10	3.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2918	100.00	9229.21	3.16	563.91	0.19	9887.10	3.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	02:00:00	Car	988	100.00	2817.20	2.85	162.47	0.16	3059.64	3.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	988	100.00	2817.20	2.85	162.47	0.16	3059.64	3.10			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	02:00:00	Car	1574	100.00	4030.00	2.56	265.47	0.17	4295.23	2.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1574	100.00	4030.00	2.56	265.47	0.17	4295.23	2.73			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	02:00:00	Car	15557	100.00	36814.11	2.37	18076.03	1.16	12820.83	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15557	100.00	36841.71	2.37	18091.89	1.16	12828.50	0.82			Truck	8	N/A	27.60	3.45	15.86	1.98	7.67	0.96			
US 75 Frontage Rd Southbound	02:00:00	Car	11261	100.00	17562.51	1.56	5467.83	0.49	7965.42	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11261	100.00	17585.91	1.56	5474.91	0.49	7976.55	0.71			Truck	11	N/A	23.40	2.13	7.08	0.64	11.14	1.01			
US 75 HOV Northbound	02:00:00	Car	436	100.00	2655.80	6.09	67.08	0.15	2714.25	6.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	436	100.00	2655.80	6.09	67.08	0.15	2714.25	6.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	02:00:00	Car	90	100.00	600.00	6.67	20.65	0.23	605.84	6.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	90	100.00	600.00	6.67	20.65	0.23	605.84	6.73			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	02:00:00	Car	10162	100.00	97608.44	9.61	48429.62	4.77	54800.60	5.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10162	100.00	97643.24	9.61	48441.91	4.77	54825.68	5.40			Truck	4	N/A	34.80	8.70	12.29	3.07	25.08	6.27			
US 75 Southbound	02:00:00	Car	6572	100.00	41142.59	6.26	5072.59	0.77	40443.50	6.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6572	100.00	41155.69	6.26	5073.85	0.77	40456.66	6.16			Truck	3	N/A	13.10	4.37	1.26	0.42	13.16	4.39			
Entire System	02:05:00	Car	75130	98.44	671123.56	8.93	225809.45	3.01	337607.72	4.49			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1190	1.56	9391.70	7.89	730.61	0.61	9084.07	7.63			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	76320	100.00	681159.00	8.93	226721.89	2.97	346993.16	4.55			Truck	21	N/A	643.10	30.62	181.83	8.66	301.43	14.35			
Greenville Ave Northbound	02:05:00	Car	5847	100.00	16505.11	2.82	4743.79	0.81	7370.16	1.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5847	100.00	16529.31	2.83	4755.28	0.81	7378.69	1.26			Truck	9	N/A	24.20	2.69	11.49	1.28	8.53	0.95			
Greenville Ave Southbound	02:05:00	Car	3163	100.00	7055.70	2.23	1442.59	0.46	3503.47	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3163	100.00	7073.90	2.24	1446.87	0.46	3512.59	1.11			Truck	8	N/A	18.20	2.28	4.29	0.54	9.11	1.14			
