			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Frontage Rd Southbound	01:40:00	Car	11271	100.00	17660.80	1.57	4738.48	0.42	8541.22	0.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11271	100.00	17708.10	1.57	4750.43	0.42	8565.32	0.76			Truck	23	N/A	47.30	2.06	11.95	0.52	24.10	1.05			
US 75 HOV Northbound	01:40:00	Car	358	100.00	1974.40	5.52	47.32	0.13	2027.25	5.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	358	100.00	1974.40	5.52	47.32	0.13	2027.25	5.66			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:40:00	Car	92	100.00	564.60	6.14	20.05	0.22	570.36	6.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	564.60	6.14	20.05	0.22	570.36	6.20			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:40:00	Car	9979	100.00	79728.02	7.99	32215.32	3.23	52533.28	5.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9979	100.00	79765.92	7.99	32226.54	3.23	52562.68	5.27			Truck	4	N/A	37.90	9.48	11.22	2.81	29.40	7.35			
US 75 Southbound	01:40:00	Car	6554	100.00	41505.28	6.33	4322.73	0.66	41917.65	6.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6554	100.00	41546.98	6.34	4327.93	0.66	41958.76	6.40			Truck	6	N/A	41.70	6.95	5.20	0.87	41.11	6.85			
Entire System	01:45:00	Car	70185	98.35	608499.94	8.67	182655.55	2.60	324439.62	4.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1179	1.65	9584.00	8.13	708.97	0.60	9295.80	7.88			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71364	100.00	618843.81	8.67	183595.48	2.57	334084.72	4.68			Truck	21	N/A	759.70	36.18	230.97	11.00	349.30	16.63			
Greenville Ave Northbound	01:45:00	Car	5255	100.00	14728.52	2.80	4270.35	0.81	6482.79	1.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5255	100.00	14767.92	2.81	4284.66	0.82	6499.01	1.24			Truck	11	N/A	39.40	3.58	14.31	1.30	16.22	1.47			
Greenville Ave Southbound	01:45:00	Car	2974	100.00	6554.10	2.20	1329.47	0.45	3301.63	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2974	100.00	6592.80	2.22	1340.52	0.45	3319.50	1.12			Truck	9	N/A	38.70	4.30	11.05	1.23	17.87	1.99			
IH 635 Eastbound	01:45:00	Car	4715	100.00	34375.37	7.29	17146.35	3.64	19566.08	4.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4715	100.00	34375.37	7.29	17146.35	3.64	19566.08	4.15			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:45:00	Car	2960	100.00	9334.32	3.15	580.55	0.20	9994.53	3.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2960	100.00	9334.32	3.15	580.55	0.20	9994.53	3.38			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:45:00	Car	1015	100.00	2837.20	2.80	165.17	0.16	3082.15	3.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1015	100.00	2837.20	2.80	165.17	0.16	3082.15	3.04			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:45:00	Car	1477	100.00	3937.90	2.67	253.47	0.17	4197.39	2.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1477	100.00	3937.90	2.67	253.47	0.17	4197.39	2.84			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:45:00	Car	15493	100.00	31031.40	2.00	12323.32	0.80	12861.06	0.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15493	100.00	31068.40	2.01	12338.07	0.80	12875.89	0.83			Truck	13	N/A	37.00	2.85	14.76	1.14	14.82	1.14			
US 75 Frontage Rd Southbound	01:45:00	Car	11279	100.00	17688.31	1.57	5088.87	0.45	8318.97	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11279	100.00	17724.11	1.57	5099.91	0.45	8335.43	0.74			Truck	22	N/A	35.80	1.63	11.04	0.50	16.46	0.75			
US 75 HOV Northbound	01:45:00	Car	362	100.00	2161.60	5.97	52.66	0.15	2201.59	6.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	362	100.00	2161.60	5.97	52.66	0.15	2201.59	6.08			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:45:00	Car	92	100.00	600.00	6.52	21.68	0.24	603.43	6.56			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	600.00	6.52	21.68	0.24	603.43	6.56			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:45:00	Car	10293	100.00	84782.54	8.24	38054.32	3.70	51904.09	5.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10293	100.00	84809.23	8.24	38062.60	3.70	51924.43	5.04			Truck	5	N/A	26.70	5.34	8.28	1.66	20.34	4.07			
US 75 Southbound	01:45:00	Car	6578	100.00	41782.30	6.35	4480.55	0.68	42022.87	6.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6578	100.00	41808.90	6.36	4483.97	0.68	42049.02	6.39			Truck	4	N/A	26.60	6.65	3.43	0.86	26.15	6.54			
Entire System	01:50:00	Car	70584	98.40	625780.69	8.87	196280.38	2.78	326688.09	4.63			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1146	1.60	9578.60	8.36	714.46	0.62	9289.88	8.11			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71730	100.00	636102.38	8.87	197230.30	2.75	336312.03	4.69			Truck	23	N/A	743.10	32.31	235.47	10.24	334.03	14.52			
Greenville Ave Northbound	01:50:00	Car	5323	100.00	14715.91	2.76	4226.75	0.79	6501.43	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5323	100.00	14757.71	2.77	4241.32	0.80	6519.10	1.22			Truck	11	N/A	41.80	3.80	14.57	1.32	17.68	1.61			
Greenville Ave Southbound	01:50:00	Car	2990	100.00	6521.80	2.18	1311.27	0.44	3284.14	1.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2990	100.00	6553.90	2.19	1319.55	0.44	3299.66	1.10			Truck	10	N/A	32.10	3.21	8.28	0.83	15.52	1.55			
IH 635 Eastbound	01:50:00	Car	4858	100.00	35988.12	7.41	18470.11	3.80	19890.50	4.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4858	100.00	35988.12	7.41	18470.11	3.80	19890.50	4.09			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:50:00	Car	2942	100.00	9208.51	3.13	573.78	0.20	9869.24	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2942	100.00	9208.51	3.13	573.78	0.20	9869.24	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:50:00	Car	1003	100.00	2815.21	2.81	161.45	0.16	3062.47	3.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1003	100.00	2815.21	2.81	161.45	0.16	3062.47	3.05			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:50:00	Car	1530	100.00	4050.80	2.65	261.26	0.17	4313.47	2.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1530	100.00	4050.80	2.65	261.26	0.17	4313.47	2.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:50:00	Car	15561	100.00	31450.13	2.02	12725.71	0.82	12887.14	0.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15561	100.00	31485.42	2.02	12739.52	0.82	12901.54	0.83			Truck	11	N/A	35.30	3.21	13.81	1.26	14.40	1.31			
US 75 Frontage Rd Southbound	01:50:00	Car	11123	100.00	17666.91	1.59	5361.56	0.48	8100.65	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11123	100.00	17702.21	1.59	5372.50	0.48	8116.78	0.73			Truck	19	N/A	35.30	1.86	10.94	0.58	16.13	0.85			
US 75 HOV Northbound	01:50:00	Car	418	100.00	2323.20	5.56	56.13	0.13	2365.64	5.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	418	100.00	2323.20	5.56	56.13	0.13	2365.64	5.66			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:50:00	Car	88	100.00	639.00	7.26	21.97	0.25	641.85	7.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	88	100.00	639.00	7.26	21.97	0.25	641.85	7.29			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:50:00	Car	10377	100.00	90038.48	8.68	43279.43	4.17	52134.49	5.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10377	100.00	90065.59	8.68	43286.52	4.17	52156.74	5.03			Truck	4	N/A	27.10	6.78	7.09	1.77	22.25	5.56			
US 75 Southbound	01:50:00	Car	6580	100.00	41627.88	6.33	4689.08	0.71	41537.42	6.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6580	100.00	41646.59	6.33	4691.59	0.71	41555.70	6.32			Truck	3	N/A	18.70	6.23	2.51	0.84	18.28	6.09			
Entire System	01:55:00	Car	71212	98.43	641706.38	9.01	205527.56	2.89	331276.88	4.65			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1138	1.57	9476.00	8.33	729.28	0.64	9164.89	8.05			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	72350	100.00	651878.19	9.01	206477.11	2.85	340755.06	4.71			Truck	24	N/A	695.70	28.99	220.26	9.18	313.43	13.06			
Greenville Ave Northbound	01:55:00	Car	5535	100.00	15204.32	2.75	4315.40	0.78	6796.36	1.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5535	100.00	15243.72	2.75	4330.19	0.78	6812.41	1.23			Truck	12	N/A	39.40	3.28	14.78	1.23	16.05	1.34			
Greenville Ave Southbound	01:55:00	Car	3011	100.00	6636.00	2.20	1346.70	0.45	3320.60	1.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3011	100.00	6663.60	2.21	1355.48	0.45	3332.47	1.11			Truck	9	N/A	27.60	3.07	8.77	0.97	11.87	1.32			
IH 635 Eastbound	01:55:00	Car	5069	100.00	35939.60	7.09	18323.98	3.61	19975.30	3.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5069	100.00	35939.60	7.09	18323.98	3.61	19975.30	3.94			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:55:00	Car	2903	100.00	9032.31	3.11	562.33	0.19	9673.53	3.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2903	100.00	9032.31	3.11	562.33	0.19	9673.53	3.33			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:55:00	Car	989	100.00	2814.80	2.85	162.51	0.16	3058.19	3.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	989	100.00	2814.80	2.85	162.51	0.16	3058.19	3.09			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:55:00	Car	1568	100.00	4143.30	2.64	268.25	0.17	4419.47	2.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1568	100.00	4143.30	2.64	268.25	0.17	4419.47	2.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:55:00	Car	15513	100.00	32189.70	2.08	13357.93	0.86	12948.57	0.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15513	100.00	32220.60	2.08	13370.18	0.86	12960.99	0.84			Truck	8	N/A	30.90	3.86	12.25	1.53	12.42	1.55			
US 75 Frontage Rd Southbound	01:55:00	Car	11250	100.00	17643.61	1.57	5476.10	0.49	8009.05	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11250	100.00	17674.61	1.57	5487.33	0.49	8022.07	0.71			Truck	16	N/A	31.00	1.94	11.24	0.70	13.02	0.81			
US 75 HOV Northbound	01:55:00	Car	430	100.00	2583.40	6.01	64.87	0.15	2650.14	6.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	430	100.00	2583.40	6.01	64.87	0.15	2650.14	6.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:55:00	Car	92	100.00	637.20	6.93	21.65	0.24	645.22	7.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	637.20	6.93	21.65	0.24	645.22	7.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:55:00	Car	10319	100.00	94587.98	9.17	46397.07	4.50	53779.89	5.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10319	100.00	94620.68	9.17	46406.85	4.50	53805.46	5.21			Truck	3	N/A	32.70	10.90	9.77	3.26	25.57	8.52			
US 75 Southbound	01:55:00	Car	6551	100.00	41345.08	6.31	4871.06	0.74	40940.98	6.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6551	100.00	41360.98	6.31	4872.60	0.74	40957.08	6.25			Truck	3	N/A	15.90	5.30	1.54	0.51	16.10	5.37			
Entire System	02:00:00	Car	71225	98.39	651342.25	9.14	211130.12	2.96	333703.00	4.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1164	1.61	9385.50	8.06	746.32	0.64	9055.85	7.78			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	72389	100.00	661367.88	9.14	212071.80	2.93	343050.19	4.74			Truck	24	N/A	640.10	26.67	195.37	8.14	291.46	12.14			
Greenville Ave Northbound	02:00:00	Car	5672	100.00	15963.61	2.81	4555.79	0.80	7133.42	1.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5672	100.00	15990.92	2.82	4565.67	0.80	7144.90	1.26			Truck	11	N/A	27.30	2.48	9.88	0.90	11.49	1.04			
Greenville Ave Southbound	02:00:00	Car	3104	100.00	6875.80	2.22	1424.44	0.46	3411.89	1.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3104	100.00	6897.50	2.22	1430.31	0.46	3422.01	1.10			Truck	7	N/A	21.70	3.10	5.87	0.84	10.11	1.44			
IH 635 Eastbound	02:00:00	Car	5234	100.00	35088.60	6.70	17416.36	3.33	20059.21	3.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5234	100.00	35088.60	6.70	17416.36	3.33	20059.21	3.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	02:00:00	Car	2885	100.00	9073.51	3.15	554.75	0.19	9722.69	3.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2885	100.00	9073.51	3.15	554.75	0.19	9722.69	3.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	02:00:00	Car	980	100.00	2811.40	2.87	162.33	0.17	3056.17	3.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	980	100.00	2811.40	2.87	162.33	0.17	3056.17	3.12			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	02:00:00	Car	1534	100.00	3969.10	2.59	261.74	0.17	4227.29	2.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1534	100.00	3969.10	2.59	261.74	0.17	4227.29	2.76			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	02:00:00	Car	15418	100.00	33714.77	2.19	14910.91	0.97	12894.28	0.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15418	100.00	33741.67	2.19	14917.80	0.97	12907.37	0.84			Truck	8	N/A	26.90	3.36	6.89	0.86	13.09	1.64			
US 75 Frontage Rd Southbound	02:00:00	Car	11289	100.00	17533.01	1.55	5435.73	0.48	7964.68	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11289	100.00	17560.41	1.56	5445.81	0.48	7976.37	0.71			Truck	14	N/A	27.40	1.96	10.08	0.72	11.69	0.84			
US 75 HOV Northbound	02:00:00	Car	442	100.00	2694.60	6.10	68.15	0.15	2750.19	6.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	442	100.00	2694.60	6.10	68.15	0.15	2750.19	6.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	02:00:00	Car	90	100.00	598.40	6.65	20.25	0.23	603.55	6.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	90	100.00	598.40	6.65	20.25	0.23	603.55	6.71			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	02:00:00	Car	10316	100.00	97608.19	9.46	48217.55	4.67	55043.21	5.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10316	100.00	97638.09	9.46	48228.30	4.68	55064.58	5.34			Truck	3	N/A	29.90	9.97	10.74	3.58	21.37	7.12			
US 75 Southbound	02:00:00	Car	6548	100.00	40990.69	6.26	5029.37	0.77	40330.20	6.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6548	100.00	41003.89	6.26	5030.43	0.77	40343.68	6.16			Truck	3	N/A	13.20	4.40	1.06	0.35	13.47	4.49			
Entire System	02:05:00	Car	75251	98.44	665333.94	8.84	215218.83	2.86	341144.03	4.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1191	1.56	9422.80	7.91	730.17	0.61	9116.49	7.65			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	76442	100.00	675403.25	8.84	216136.11	2.83	350559.69	4.59			Truck	16	N/A	646.30	40.39	187.10	11.69	299.44	18.71			
Greenville Ave Northbound	02:05:00	Car	5866	100.00	16790.72	2.86	4826.38	0.82	7490.72	1.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5866	100.00	16813.12	2.87	4835.84	0.82	7499.38	1.28			Truck	8	N/A	22.40	2.80	9.46	1.18	8.67	1.08			
Greenville Ave Southbound	02:05:00	Car	3219	100.00	7137.10	2.22	1517.73	0.47	3512.73	1.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3219	100.00	7156.50	2.22	1523.11	0.47	3521.84	1.09			Truck	8	N/A	19.40	2.42	5.39	0.67	9.11	1.14			
