			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
Entire System	01:30:00	Car	61322	98.40	478353.16	7.80	103235.66	1.68	287888.91	4.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1000	1.60	9566.80	9.57	687.86	0.69	9301.00	9.30			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	62322	100.00	488709.66	7.84	104114.98	1.67	297606.56	4.78			Truck	23	N/A	789.70	34.33	191.47	8.32	416.73	18.12			
Greenville Ave Northbound	01:30:00	Car	4769	100.00	12580.61	2.64	2999.64	0.63	5984.25	1.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4769	100.00	12605.01	2.64	3007.51	0.63	5994.95	1.26			Truck	10	N/A	24.40	2.44	7.87	0.79	10.69	1.07			
Greenville Ave Southbound	01:30:00	Car	2769	100.00	6233.50	2.25	1215.04	0.44	3163.80	1.14			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2769	100.00	6272.20	2.27	1223.90	0.44	3182.90	1.15			Truck	6	N/A	38.70	6.45	8.86	1.48	19.09	3.18			
IH 635 Eastbound	01:30:00	Car	4340	100.00	25513.31	5.88	9155.04	2.11	18630.00	4.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4340	100.00	25513.31	5.88	9155.04	2.11	18630.00	4.29			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:30:00	Car	2696	100.00	8811.21	3.27	547.86	0.20	9444.83	3.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2696	100.00	8811.21	3.27	547.86	0.20	9444.83	3.50			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:30:00	Car	904	100.00	2969.80	3.29	165.02	0.18	3223.59	3.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	904	100.00	2969.80	3.29	165.02	0.18	3223.59	3.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:30:00	Car	1138	100.00	3401.80	2.99	222.49	0.20	3627.13	3.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1138	100.00	3401.80	2.99	222.49	0.20	3627.13	3.19			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:30:00	Car	13149	100.00	23958.41	1.82	9610.11	0.73	9712.38	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13149	100.00	24002.30	1.83	9622.93	0.73	9733.83	0.74			Truck	10	N/A	43.90	4.39	12.82	1.28	21.46	2.15			
US 75 Frontage Rd Southbound	01:30:00	Car	10844	100.00	15743.00	1.45	3593.77	0.33	8040.74	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10844	100.00	15781.30	1.46	3602.06	0.33	8061.13	0.74			Truck	22	N/A	38.30	1.74	8.29	0.38	20.39	0.93			
US 75 HOV Northbound	01:30:00	Car	218	100.00	1193.80	5.48	27.52	0.13	1206.41	5.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	218	100.00	1193.80	5.48	27.52	0.13	1206.41	5.53			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:30:00	Car	64	100.00	357.40	5.58	13.76	0.21	360.71	5.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	64	100.00	357.40	5.58	13.76	0.21	360.71	5.64			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:30:00	Car	8041	100.00	48349.03	6.01	6116.37	0.76	47497.77	5.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8041	100.00	48387.73	6.02	6119.54	0.76	47537.57	5.91			Truck	3	N/A	38.70	12.90	3.17	1.06	39.80	13.27			
US 75 Southbound	01:30:00	Car	5900	100.00	36904.50	6.26	3508.91	0.59	37746.48	6.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5900	100.00	36958.50	6.26	3513.00	0.60	37802.49	6.41			Truck	7	N/A	54.00	7.71	4.09	0.58	56.01	8.00			
Entire System	01:35:00	Car	61671	98.38	489460.66	7.94	110956.26	1.80	291052.25	4.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1018	1.62	9566.10	9.40	691.78	0.68	9297.07	9.13			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	62689	100.00	499767.22	7.97	111841.61	1.78	300733.09	4.80			Truck	20	N/A	740.50	37.03	193.58	9.68	383.84	19.19			
Greenville Ave Northbound	01:35:00	Car	4685	100.00	12798.41	2.73	3110.17	0.66	6051.79	1.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4685	100.00	12828.31	2.74	3120.49	0.67	6064.57	1.29			Truck	10	N/A	29.90	2.99	10.32	1.03	12.78	1.28			
Greenville Ave Southbound	01:35:00	Car	2824	100.00	6238.80	2.21	1238.39	0.44	3142.94	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2824	100.00	6278.80	2.22	1248.92	0.44	3161.54	1.12			Truck	11	N/A	40.00	3.64	10.54	0.96	18.60	1.69			
IH 635 Eastbound	01:35:00	Car	4435	100.00	28608.60	6.45	12177.12	2.75	18703.82	4.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4435	100.00	28608.60	6.45	12177.12	2.75	18703.82	4.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:35:00	Car	2714	100.00	8475.21	3.12	529.43	0.20	9090.64	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2714	100.00	8475.21	3.12	529.43	0.20	9090.64	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:35:00	Car	979	100.00	3101.40	3.17	172.82	0.18	3367.76	3.44			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	979	100.00	3101.40	3.17	172.82	0.18	3367.76	3.44			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:35:00	Car	1157	100.00	3399.70	2.94	222.41	0.19	3625.58	3.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1157	100.00	3399.70	2.94	222.41	0.19	3625.58	3.13			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:35:00	Car	13652	100.00	24473.41	1.79	9675.99	0.71	10020.33	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13652	100.00	24519.01	1.80	9696.19	0.71	10037.43	0.74			Truck	10	N/A	45.60	4.56	20.20	2.02	17.10	1.71			
US 75 Frontage Rd Southbound	01:35:00	Car	10633	100.00	15320.71	1.44	3403.47	0.32	7877.04	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10633	100.00	15365.81	1.45	3410.99	0.32	7902.87	0.74			Truck	20	N/A	45.10	2.26	7.53	0.38	25.83	1.29			
US 75 HOV Northbound	01:35:00	Car	250	100.00	1326.00	5.30	30.59	0.12	1337.65	5.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	250	100.00	1326.00	5.30	30.59	0.12	1337.65	5.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:35:00	Car	60	100.00	392.40	6.54	15.56	0.26	396.73	6.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	60	100.00	392.40	6.54	15.56	0.26	396.73	6.61			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:35:00	Car	8343	100.00	50802.29	6.09	6359.13	0.76	49991.54	5.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8343	100.00	50835.98	6.09	6362.31	0.76	50025.66	6.00			Truck	4	N/A	33.70	8.42	3.18	0.80	34.13	8.53			
US 75 Southbound	01:35:00	Car	5898	100.00	36884.12	6.25	3601.85	0.61	37563.26	6.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5898	100.00	36936.12	6.26	3605.88	0.61	37616.95	6.38			Truck	5	N/A	52.00	10.40	4.03	0.81	53.69	10.74			
Entire System	01:40:00	Car	62203	98.33	499507.09	8.03	118816.73	1.91	293136.12	4.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1054	1.67	9528.20	9.04	705.36	0.67	9230.99	8.76			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	63257	100.00	509754.06	8.06	119712.95	1.89	302728.53	4.79			Truck	22	N/A	718.90	32.68	190.87	8.68	361.40	16.43			
Greenville Ave Northbound	01:40:00	Car	4771	100.00	12721.71	2.67	3167.76	0.66	5959.46	1.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4771	100.00	12754.61	2.67	3178.12	0.67	5974.16	1.25			Truck	9	N/A	32.90	3.66	10.36	1.15	14.70	1.63			
Greenville Ave Southbound	01:40:00	Car	2850	100.00	6286.30	2.21	1246.40	0.44	3165.61	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2850	100.00	6327.30	2.22	1257.12	0.44	3185.12	1.12			Truck	10	N/A	41.00	4.10	10.72	1.07	19.50	1.95			
IH 635 Eastbound	01:40:00	Car	4397	100.00	31600.60	7.19	15550.50	3.54	18253.15	4.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4397	100.00	31600.60	7.19	15550.50	3.54	18253.15	4.15			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:40:00	Car	2765	100.00	8611.11	3.11	536.93	0.19	9234.53	3.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2765	100.00	8611.11	3.11	536.93	0.19	9234.53	3.34			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:40:00	Car	1021	100.00	3252.51	3.19	183.09	0.18	3527.82	3.46			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1021	100.00	3252.51	3.19	183.09	0.18	3527.82	3.46			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:40:00	Car	1224	100.00	3515.40	2.87	231.45	0.19	3748.03	3.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1224	100.00	3515.40	2.87	231.45	0.19	3748.03	3.06			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:40:00	Car	13819	100.00	25106.89	1.82	10029.63	0.73	10199.80	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13819	100.00	25154.79	1.82	10051.93	0.73	10216.91	0.74			Truck	12	N/A	47.90	3.99	22.30	1.86	17.10	1.43			
US 75 Frontage Rd Southbound	01:40:00	Car	10339	100.00	14672.81	1.42	3170.89	0.31	7606.43	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10339	100.00	14717.41	1.42	3177.40	0.31	7632.51	0.74			Truck	22	N/A	44.60	2.03	6.51	0.30	26.08	1.19			
US 75 HOV Northbound	01:40:00	Car	288	100.00	1487.40	5.16	34.36	0.12	1513.78	5.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	288	100.00	1487.40	5.16	34.36	0.12	1513.78	5.26			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:40:00	Car	64	100.00	413.60	6.46	16.25	0.25	416.64	6.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	64	100.00	413.60	6.46	16.25	0.25	416.64	6.51			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:40:00	Car	8643	100.00	52203.02	6.04	6481.99	0.75	51431.57	5.95			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8643	100.00	52228.81	6.04	6484.87	0.75	51457.34	5.95			Truck	3	N/A	25.80	8.60	2.88	0.96	25.78	8.59			
US 75 Southbound	01:40:00	Car	5921	100.00	37008.52	6.25	3666.53	0.62	37598.54	6.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5921	100.00	37049.61	6.26	3670.24	0.62	37640.28	6.36			Truck	5	N/A	41.10	8.22	3.72	0.74	41.74	8.35			
Entire System	01:45:00	Car	62708	98.36	507592.22	8.09	125761.65	2.01	294126.22	4.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1046	1.64	9399.20	8.99	699.08	0.67	9107.15	8.71			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	63754	100.00	517715.81	8.12	126657.04	1.99	303583.34	4.76			Truck	22	N/A	724.40	32.93	196.32	8.92	349.97	15.91			
Greenville Ave Northbound	01:45:00	Car	4822	100.00	12326.51	2.56	3046.56	0.63	5777.81	1.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4822	100.00	12355.71	2.56	3055.59	0.63	5791.05	1.20			Truck	7	N/A	29.20	4.17	9.04	1.29	13.24	1.89			
Greenville Ave Southbound	01:45:00	Car	2837	100.00	6343.30	2.24	1258.25	0.44	3199.57	1.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2837	100.00	6381.40	2.25	1268.60	0.45	3217.44	1.13			Truck	10	N/A	38.10	3.81	10.35	1.03	17.87	1.79			
IH 635 Eastbound	01:45:00	Car	4457	100.00	34578.00	7.76	18815.22	4.22	17914.20	4.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4457	100.00	34578.00	7.76	18815.22	4.22	17914.20	4.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:45:00	Car	2834	100.00	8801.01	3.11	546.80	0.19	9427.44	3.33			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2834	100.00	8801.01	3.11	546.80	0.19	9427.44	3.33			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:45:00	Car	1026	100.00	3295.31	3.21	186.42	0.18	3572.16	3.48			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1026	100.00	3295.31	3.21	186.42	0.18	3572.16	3.48			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:45:00	Car	1228	100.00	3578.00	2.91	237.50	0.19	3810.52	3.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1228	100.00	3578.00	2.91	237.50	0.19	3810.52	3.10			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:45:00	Car	13895	100.00	26017.80	1.87	10753.47	0.77	10297.58	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	13895	100.00	26074.60	1.88	10779.69	0.78	10317.99	0.74			Truck	11	N/A	56.80	5.16	26.22	2.38	20.41	1.86			
US 75 Frontage Rd Southbound	01:45:00	Car	10220	100.00	14452.41	1.41	3140.15	0.31	7476.33	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10220	100.00	14482.71	1.42	3145.87	0.31	7492.79	0.73			Truck	19	N/A	30.30	1.59	5.72	0.30	16.47	0.87			
US 75 HOV Northbound	01:45:00	Car	336	100.00	1660.80	4.94	37.42	0.11	1700.51	5.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	336	100.00	1660.80	4.94	37.42	0.11	1700.51	5.06			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:45:00	Car	72	100.00	440.80	6.12	16.99	0.24	445.10	6.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	72	100.00	440.80	6.12	16.99	0.24	445.10	6.18			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:45:00	Car	8786	100.00	52848.20	6.02	6453.70	0.73	52213.88	5.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8786	100.00	52866.80	6.02	6455.47	0.73	52232.82	5.95			Truck	1	N/A	18.60	18.60	1.77	1.77	18.93	18.93			
US 75 Southbound	01:45:00	Car	5959	100.00	36839.41	6.18	3712.24	0.62	37326.57	6.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5959	100.00	36865.41	6.19	3714.28	0.62	37353.37	6.27			Truck	3	N/A	26.00	8.67	2.04	0.68	26.80	8.93			
Entire System	01:50:00	Car	63194	98.36	515578.00	8.16	132195.19	2.09	295077.41	4.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1053	1.64	9204.70	8.74	699.76	0.66	8906.20	8.46			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	64247	100.00	525494.50	8.18	133093.16	2.07	304322.56	4.74			Truck	21	N/A	711.80	33.90	198.22	9.44	338.98	16.14			
Greenville Ave Northbound	01:50:00	Car	4817	100.00	12139.90	2.52	2986.15	0.62	5705.27	1.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4817	100.00	12168.50	2.53	2995.51	0.62	5717.94	1.19			Truck	7	N/A	28.60	4.09	9.36	1.34	12.67	1.81			
Greenville Ave Southbound	01:50:00	Car	2855	100.00	6361.10	2.23	1266.51	0.44	3204.51	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2855	100.00	6391.80	2.24	1273.73	0.45	3219.86	1.13			Truck	11	N/A	30.70	2.79	7.23	0.66	15.35	1.40			
IH 635 Eastbound	01:50:00	Car	4581	100.00	37217.78	8.12	21782.95	4.76	17533.50	3.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4581	100.00	37217.78	8.12	21782.95	4.76	17533.50	3.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:50:00	Car	2796	100.00	8749.11	3.13	546.03	0.20	9374.33	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2796	100.00	8749.11	3.13	546.03	0.20	9374.33	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:50:00	Car	1043	100.00	3243.81	3.11	185.41	0.18	3522.68	3.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1043	100.00	3243.81	3.11	185.41	0.18	3522.68	3.38			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:50:00	Car	1230	100.00	3650.20	2.97	239.84	0.19	3890.31	3.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1230	100.00	3650.20	2.97	239.84	0.19	3890.31	3.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:50:00	Car	14009	100.00	27477.91	1.96	12004.98	0.86	10419.84	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14009	100.00	27541.41	1.97	12037.16	0.86	10440.89	0.75			Truck	13	N/A	63.50	4.88	32.18	2.48	21.05	1.62			
