			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Northbound	01:25:00	Car	8586	100.00	60850.27	7.09	17328.12	2.02	47979.79	5.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8586	100.00	60898.37	7.09	17340.19	2.02	48019.36	5.59			Truck	3	N/A	48.10	16.03	12.07	4.02	39.57	13.19			
US 75 Southbound	01:25:00	Car	6247	100.00	38764.53	6.21	3691.18	0.59	39708.20	6.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6247	100.00	38820.23	6.21	3696.06	0.59	39765.46	6.37			Truck	8	N/A	55.70	6.96	4.88	0.61	57.27	7.16			
Entire System	01:30:00	Car	67554	98.39	551327.81	8.16	136012.48	2.01	316018.97	4.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1107	1.61	10205.80	9.22	676.01	0.61	9976.89	9.01			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	68661	100.00	562339.81	8.19	136897.72	1.99	326411.72	4.75			Truck	21	N/A	806.30	38.40	209.22	9.96	415.83	19.80			
Greenville Ave Northbound	01:30:00	Car	5297	100.00	14430.60	2.72	3540.69	0.67	6838.28	1.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5297	100.00	14458.51	2.73	3549.47	0.67	6850.42	1.29			Truck	10	N/A	27.90	2.79	8.78	0.88	12.13	1.21			
Greenville Ave Southbound	01:30:00	Car	2967	100.00	6528.40	2.20	1250.36	0.42	3336.89	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2967	100.00	6569.81	2.21	1261.01	0.43	3356.49	1.13			Truck	8	N/A	41.40	5.17	10.65	1.33	19.59	2.45			
IH 635 Eastbound	01:30:00	Car	4591	100.00	27272.00	5.94	10248.81	2.23	19387.16	4.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4591	100.00	27272.00	5.94	10248.81	2.23	19387.16	4.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:30:00	Car	2873	100.00	9295.71	3.24	571.30	0.20	9966.21	3.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2873	100.00	9295.71	3.24	571.30	0.20	9966.21	3.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:30:00	Car	975	100.00	3047.50	3.13	171.83	0.18	3308.66	3.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	975	100.00	3047.50	3.13	171.83	0.18	3308.66	3.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:30:00	Car	1392	100.00	3828.50	2.75	247.84	0.18	4087.24	2.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1392	100.00	3828.50	2.75	247.84	0.18	4087.24	2.94			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:30:00	Car	14467	100.00	29740.30	2.06	13118.68	0.91	11322.35	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14467	100.00	29778.90	2.06	13133.10	0.91	11339.41	0.78			Truck	14	N/A	38.60	2.76	14.42	1.03	17.06	1.22			
US 75 Frontage Rd Southbound	01:30:00	Car	11416	100.00	17715.22	1.55	4375.97	0.38	8847.90	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11416	100.00	17751.82	1.55	4382.53	0.38	8868.36	0.78			Truck	24	N/A	36.60	1.52	6.57	0.27	20.46	0.85			
US 75 HOV Northbound	01:30:00	Car	306	100.00	1543.00	5.04	34.71	0.11	1567.71	5.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	306	100.00	1543.00	5.04	34.71	0.11	1567.71	5.12			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:30:00	Car	92	100.00	561.20	6.10	20.85	0.23	569.04	6.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	561.20	6.10	20.85	0.23	569.04	6.19			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:30:00	Car	8949	100.00	66335.66	7.41	20602.91	2.30	50387.79	5.63			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8949	100.00	66384.05	7.42	20614.31	2.30	50428.50	5.64			Truck	4	N/A	48.40	12.10	11.40	2.85	40.72	10.18			
US 75 Southbound	01:30:00	Car	6330	100.00	39915.31	6.31	3921.69	0.62	40688.10	6.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6330	100.00	39970.61	6.31	3926.46	0.62	40745.09	6.44			Truck	7	N/A	55.30	7.90	4.77	0.68	56.99	8.14			
Entire System	01:35:00	Car	68604	98.37	571406.00	8.33	149990.83	2.19	321447.47	4.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1139	1.63	10203.21	8.96	742.26	0.65	9904.85	8.70			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	69743	100.00	582372.88	8.35	150951.23	2.16	331735.56	4.76			Truck	24	N/A	763.80	31.82	218.14	9.09	383.18	15.97			
Greenville Ave Northbound	01:35:00	Car	5300	100.00	15359.51	2.90	4188.11	0.79	6987.75	1.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5300	100.00	15391.61	2.90	4200.61	0.79	7000.17	1.32			Truck	10	N/A	32.10	3.21	12.50	1.25	12.43	1.24			
Greenville Ave Southbound	01:35:00	Car	2904	100.00	6375.20	2.20	1265.66	0.44	3229.41	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2904	100.00	6417.20	2.21	1277.22	0.44	3248.64	1.12			Truck	11	N/A	42.00	3.82	11.56	1.05	19.23	1.75			
IH 635 Eastbound	01:35:00	Car	4671	100.00	30009.39	6.42	13095.91	2.80	19249.33	4.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4671	100.00	30009.39	6.42	13095.91	2.80	19249.33	4.12			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:35:00	Car	2927	100.00	9322.51	3.19	577.69	0.20	9992.24	3.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2927	100.00	9322.51	3.19	577.69	0.20	9992.24	3.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:35:00	Car	1008	100.00	3083.20	3.06	175.93	0.17	3344.73	3.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1008	100.00	3083.20	3.06	175.93	0.17	3344.73	3.32			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:35:00	Car	1467	100.00	3898.70	2.66	254.85	0.17	4158.48	2.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1467	100.00	3898.70	2.66	254.85	0.17	4158.48	2.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:35:00	Car	14815	100.00	31038.41	2.10	13668.34	0.92	11858.63	0.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14815	100.00	31076.21	2.10	13687.31	0.92	11871.62	0.80			Truck	12	N/A	37.80	3.15	18.98	1.58	12.99	1.08			
US 75 Frontage Rd Southbound	01:35:00	Car	11396	100.00	17853.89	1.57	4610.77	0.40	8773.98	0.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11396	100.00	17899.09	1.57	4618.31	0.41	8799.84	0.77			Truck	24	N/A	45.20	1.88	7.54	0.31	25.86	1.08			
US 75 HOV Northbound	01:35:00	Car	362	100.00	1865.00	5.15	43.07	0.12	1880.15	5.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	362	100.00	1865.00	5.15	43.07	0.12	1880.15	5.19			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:35:00	Car	94	100.00	532.20	5.66	19.81	0.21	536.83	5.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	94	100.00	532.20	5.66	19.81	0.21	536.83	5.71			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:35:00	Car	9501	100.00	72717.54	7.65	24687.95	2.60	52998.05	5.58			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9501	100.00	72760.95	7.66	24698.15	2.60	53034.62	5.58			Truck	4	N/A	43.40	10.85	10.21	2.55	36.58	9.15			
US 75 Southbound	01:35:00	Car	6427	100.00	40740.82	6.34	4114.59	0.64	41339.51	6.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6427	100.00	40793.32	6.35	4119.51	0.64	41393.20	6.44			Truck	6	N/A	52.50	8.75	4.92	0.82	53.69	8.95			
Entire System	01:40:00	Car	69501	98.35	589476.25	8.48	164501.66	2.37	324479.56	4.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1166	1.65	9851.40	8.45	729.59	0.63	9551.70	8.19			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	70667	100.00	600080.31	8.49	165462.14	2.34	334389.31	4.73			Truck	24	N/A	752.60	31.36	230.90	9.62	358.00	14.92			
Greenville Ave Northbound	01:40:00	Car	5223	100.00	15323.01	2.93	4397.89	0.84	6825.61	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5223	100.00	15366.51	2.94	4414.25	0.85	6843.10	1.31			Truck	12	N/A	43.50	3.63	16.36	1.36	17.49	1.46			
Greenville Ave Southbound	01:40:00	Car	2884	100.00	6427.80	2.23	1310.85	0.45	3222.62	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2884	100.00	6470.30	2.24	1323.04	0.46	3242.12	1.12			Truck	11	N/A	42.50	3.86	12.19	1.11	19.50	1.77			
IH 635 Eastbound	01:40:00	Car	4709	100.00	32755.88	6.96	16033.86	3.40	19012.18	4.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4709	100.00	32755.88	6.96	16033.86	3.40	19012.18	4.04			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:40:00	Car	2964	100.00	9318.72	3.14	582.27	0.20	9980.61	3.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2964	100.00	9318.72	3.14	582.27	0.20	9980.61	3.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:40:00	Car	1021	100.00	2965.00	2.90	170.25	0.17	3225.48	3.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1021	100.00	2965.00	2.90	170.25	0.17	3225.48	3.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:40:00	Car	1468	100.00	3887.10	2.65	253.85	0.17	4143.58	2.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1468	100.00	3887.10	2.65	253.85	0.17	4143.58	2.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:40:00	Car	15277	100.00	32250.19	2.11	14192.00	0.93	12371.37	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15277	100.00	32290.39	2.11	14215.94	0.93	12382.38	0.81			Truck	12	N/A	40.20	3.35	23.94	2.00	11.01	0.92			
US 75 Frontage Rd Southbound	01:40:00	Car	11261	100.00	17865.50	1.59	4955.96	0.44	8533.77	0.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11261	100.00	17907.71	1.59	4963.05	0.44	8557.87	0.76			Truck	23	N/A	42.20	1.83	7.09	0.31	24.10	1.05			
US 75 HOV Northbound	01:40:00	Car	396	100.00	2129.40	5.38	51.11	0.13	2182.56	5.51			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	396	100.00	2129.40	5.38	51.11	0.13	2182.56	5.51			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:40:00	Car	92	100.00	567.80	6.17	20.03	0.22	573.37	6.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	567.80	6.17	20.03	0.22	573.37	6.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:40:00	Car	10016	100.00	77996.47	7.79	29324.15	2.93	53810.46	5.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10016	100.00	78034.47	7.79	29335.50	2.93	53839.88	5.38			Truck	4	N/A	38.00	9.50	11.35	2.84	29.43	7.36			
US 75 Southbound	01:40:00	Car	6556	100.00	41552.88	6.34	4274.07	0.65	42024.15	6.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6556	100.00	41594.29	6.34	4278.97	0.65	42065.26	6.42			Truck	6	N/A	41.40	6.90	4.90	0.82	41.11	6.85			
Entire System	01:45:00	Car	70176	98.35	605368.00	8.63	178025.39	2.54	326111.12	4.65			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1179	1.65	9584.40	8.13	708.96	0.60	9296.16	7.88			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71355	100.00	615717.00	8.63	178963.39	2.51	335760.81	4.71			Truck	21	N/A	764.70	36.41	229.02	10.91	353.64	16.84			
Greenville Ave Northbound	01:45:00	Car	5254	100.00	14923.71	2.84	4342.62	0.83	6567.25	1.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5254	100.00	14965.61	2.85	4359.45	0.83	6583.47	1.25			Truck	11	N/A	41.90	3.81	16.83	1.53	16.22	1.47			
Greenville Ave Southbound	01:45:00	Car	2935	100.00	6553.50	2.23	1327.46	0.45	3301.71	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2935	100.00	6592.30	2.25	1338.49	0.46	3319.58	1.13			Truck	10	N/A	38.80	3.88	11.03	1.10	17.87	1.79			
IH 635 Eastbound	01:45:00	Car	4722	100.00	35931.57	7.61	19256.47	4.08	18938.79	4.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4722	100.00	35931.57	7.61	19256.47	4.08	18938.79	4.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:45:00	Car	2956	100.00	9331.02	3.16	581.36	0.20	9991.44	3.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2956	100.00	9331.02	3.16	581.36	0.20	9991.44	3.38			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:45:00	Car	1025	100.00	2844.80	2.78	164.66	0.16	3090.06	3.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1025	100.00	2844.80	2.78	164.66	0.16	3090.06	3.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:45:00	Car	1479	100.00	3923.70	2.65	254.87	0.17	4179.03	2.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1479	100.00	3923.70	2.65	254.87	0.17	4179.03	2.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:45:00	Car	15516	100.00	33196.69	2.14	14815.77	0.95	12630.19	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15516	100.00	33243.49	2.14	14839.89	0.96	12645.34	0.81			Truck	13	N/A	46.80	3.60	24.13	1.86	15.15	1.17			
US 75 Frontage Rd Southbound	01:45:00	Car	11258	100.00	17947.61	1.59	5379.24	0.48	8303.90	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11258	100.00	17978.41	1.60	5385.52	0.48	8320.36	0.74			Truck	21	N/A	30.80	1.47	6.28	0.30	16.46	0.78			
US 75 HOV Northbound	01:45:00	Car	406	100.00	2327.80	5.73	57.05	0.14	2368.92	5.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	406	100.00	2327.80	5.73	57.05	0.14	2368.92	5.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:45:00	Car	92	100.00	600.80	6.53	21.74	0.24	604.18	6.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	600.80	6.53	21.74	0.24	604.18	6.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:45:00	Car	10351	100.00	82403.78	7.96	33944.65	3.28	53812.94	5.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10351	100.00	82430.28	7.96	33952.88	3.28	53833.12	5.20			Truck	4	N/A	26.50	6.63	8.23	2.06	20.17	5.04			
US 75 Southbound	01:45:00	Car	6603	100.00	41840.09	6.34	4442.74	0.67	42135.24	6.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6603	100.00	41866.39	6.34	4445.87	0.67	42161.39	6.39			Truck	4	N/A	26.30	6.57	3.13	0.78	26.15	6.54			
Entire System	01:50:00	Car	70575	98.40	621251.75	8.80	191076.64	2.71	327734.69	4.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1146	1.60	9571.90	8.35	714.45	0.62	9282.74	8.10			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71721	100.00	631569.50	8.81	192024.12	2.68	337354.38	4.70			Truck	24	N/A	745.70	31.07	233.03	9.71	337.00	14.04			
Greenville Ave Northbound	01:50:00	Car	5320	100.00	14750.91	2.77	4279.39	0.80	6484.20	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5320	100.00	14792.61	2.78	4296.22	0.81	6500.26	1.22			Truck	10	N/A	41.70	4.17	16.83	1.68	16.06	1.61			
Greenville Ave Southbound	01:50:00	Car	2951	100.00	6532.10	2.21	1303.93	0.44	3292.92	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2951	100.00	6563.50	2.22	1311.81	0.44	3308.24	1.12			Truck	11	N/A	31.40	2.85	7.88	0.72	15.31	1.39			
IH 635 Eastbound	01:50:00	Car	4870	100.00	39476.54	8.11	22721.12	4.67	19021.38	3.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4870	100.00	39476.54	8.11	22721.12	4.67	19021.38	3.91			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:50:00	Car	2965	100.00	9238.72	3.12	575.32	0.19	9906.71	3.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2965	100.00	9238.72	3.12	575.32	0.19	9906.71	3.34			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:50:00	Car	1015	100.00	2822.31	2.78	161.65	0.16	3069.08	3.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1015	100.00	2822.31	2.78	161.65	0.16	3069.08	3.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
