			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Greenville Ave Southbound	3:15:00	Car	3874	100	10010.1	2.58	2728.15	0.7	4619.67	1.19			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3874	100	10015.8	2.59	2731.47	0.71	4621.05	1.19			Truck	4	N/A	5.7	1.42	3.32	0.83	1.38	0.34
IH 635 Eastbound	3:15:00	Car	4699	100	28563.97	6.08	12396.33	2.64	18398.12	3.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4699	100	28572.78	6.08	12399.38	2.64	18404.64	3.92			Truck	1	N/A	8.8	8.8	3.04	3.04	6.51	6.51
IH 635 Westbound	3:15:00	Car	3872	100	14350.09	3.71	855.97	0.22	15423.57	3.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3872	100	14350.09	3.71	855.97	0.22	15423.57	3.98			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:15:00	Car	1791	100	5058.11	2.82	330.56	0.18	5439.52	3.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1791	100	5058.11	2.82	330.56	0.18	5439.52	3.04			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:15:00	Car	1755	100	4584.2	2.61	307.9	0.18	4872.99	2.78			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1755	100	4584.2	2.61	307.9	0.18	4872.99	2.78			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:15:00	Car	19489	100	56338.7	2.89	32019.12	1.64	16301	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19489	100	56367.1	2.89	32035.32	1.64	16309.17	0.84			Truck	10	N/A	28.4	2.84	16.2	1.62	8.16	0.82
US 75 Frontage Rd Southbound	3:15:00	Car	16223	100	26410.2	1.63	8756.28	0.54	11564.51	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16223	100	26448.9	1.63	8765.2	0.54	11584.94	0.71			Truck	14	N/A	38.7	2.76	8.92	0.64	20.44	1.46
US 75 HOV Northbound	3:15:00	Car	430	100	2874.6	6.69	79.55	0.19	2940.06	6.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	430	100	2874.6	6.69	79.55	0.19	2940.06	6.84			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:15:00	Car	132	100	911.2	6.9	29.75	0.23	924.15	7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	132	100	911.2	6.9	29.75	0.23	924.15	7			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:15:00	Car	12673	100	162301.4	12.81	116651.84	9.2	50157	3.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12673	100	162342.81	12.81	116677.73	9.21	50173.86	3.96			Truck	3	N/A	41.4	13.8	25.9	8.63	16.85	5.62
US 75 Southbound	3:15:00	Car	10168	100	80803.66	7.95	26080.89	2.56	60745.61	5.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10168	100	80857.55	7.95	26098.35	2.57	60786.12	5.98			Truck	8	N/A	53.9	6.74	17.45	2.18	40.5	5.06
Entire System	3:20:00	Car	106955	98.23	1097569.9	10.36	513202.78	4.8	435232.91	4.07			Bus	0	0	0	0	0	0	0	0			Rail	1923	1.77	16520.89	8.59	991.11	0.52	16261.06	8.46			Park and Ride	0	0	0	0	0	0	0	0			Total	108878	100	1125302.25	10.34	514535.53	4.73	451809.41	4.15			Truck	27	N/A	811.4	30.05	341.64	12.65	315.34	11.68
Greenville Ave Northbound	3:20:00	Car	7891	100	39819.82	5.05	22568.25	2.86	10772.71	1.37			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7891	100	39819.82	5.05	22568.25	2.86	10772.71	1.37			Truck	0	N/A	0	0	0	0	0	0
Greenville Ave Southbound	3:20:00	Car	3939	100	9992.8	2.54	2624.49	0.67	4678.4	1.19			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3939	100	10002.6	2.54	2628.62	0.67	4681.77	1.19			Truck	6	N/A	9.8	1.63	4.14	0.69	3.38	0.56
IH 635 Eastbound	3:20:00	Car	4784	100	27932.18	5.84	11702.46	2.45	18462.3	3.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4784	100	27940.98	5.84	11705.5	2.45	18468.82	3.86			Truck	1	N/A	8.8	8.8	3.04	3.04	6.51	6.51
IH 635 Westbound	3:20:00	Car	3840	100	14391.3	3.75	858.48	0.22	15465.36	4.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3840	100	14391.3	3.75	858.48	0.22	15465.35	4.03			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:20:00	Car	1860	100	5414.31	2.91	357.51	0.19	5817.88	3.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1860	100	5414.31	2.91	357.51	0.19	5817.88	3.13			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:20:00	Car	1794	100	4604.7	2.57	311.74	0.17	4889.64	2.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1794	100	4604.7	2.57	311.74	0.17	4889.64	2.73			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:20:00	Car	19630	100	57374.07	2.92	32692.96	1.67	16522.89	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19630	100	57412.96	2.92	32715.51	1.67	16533.67	0.84			Truck	10	N/A	38.9	3.89	22.55	2.26	10.78	1.08
US 75 Frontage Rd Southbound	3:20:00	Car	16408	100	29218.39	1.78	10555.78	0.64	12207.79	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16408	100	29263.49	1.78	10568.59	0.64	12230.1	0.75			Truck	16	N/A	45.1	2.82	12.81	0.8	22.31	1.39
US 75 HOV Northbound	3:20:00	Car	452	100	2825.2	6.25	75.47	0.17	2866.24	6.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	452	100	2825.2	6.25	75.47	0.17	2866.24	6.34			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:20:00	Car	116	100	877.2	7.56	29.47	0.25	890.44	7.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	116	100	877.2	7.56	29.47	0.25	890.44	7.68			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:20:00	Car	12867	100	164856.23	12.81	118518.1	9.21	50873.43	3.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12867	100	164892.64	12.82	118536.98	9.21	50892.54	3.96			Truck	3	N/A	36.4	12.13	18.87	6.29	19.11	6.37
US 75 Southbound	3:20:00	Car	10100	100	80914.68	8.01	26586.5	2.63	60203.59	5.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10100	100	80965.68	8.02	26600.75	2.63	60244.39	5.96			Truck	7	N/A	51	7.29	14.25	2.04	40.8	5.83
Entire System	3:25:00	Car	108663	98.27	1126557.9	10.46	529080.25	4.87	443566.53	4.08			Bus	0	0	0	0	0	0	0	0			Rail	1908	1.73	16316.99	8.55	941.33	0.49	16113.48	8.45			Park and Ride	0	0	0	0	0	0	0	0			Total	110571	100	1153684	10.43	530352.62	4.8	459998.81	4.16			Truck	28	N/A	809.6	28.91	331.07	11.82	318.8	11.39
Greenville Ave Northbound	3:25:00	Car	7985	100	40942.93	5.13	24139.37	3.02	10494.68	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7985	100	40943.13	5.13	24139.37	3.02	10494.83	1.31			Truck	1	N/A	0.2	0.2	0	0	0.16	0.16
Greenville Ave Southbound	3:25:00	Car	4083	100	10739.3	2.63	2932.07	0.72	4971.41	1.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4083	100	10756.9	2.63	2939.61	0.72	4977.83	1.22			Truck	5	N/A	17.6	3.52	7.54	1.51	6.42	1.28
IH 635 Eastbound	3:25:00	Car	4841	100	27132.27	5.6	10354.62	2.14	19087.38	3.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4841	100	27141.07	5.61	10357.66	2.14	19093.89	3.94			Truck	1	N/A	8.8	8.8	3.04	3.04	6.51	6.51
IH 635 Westbound	3:25:00	Car	3785	100	14222.5	3.76	853.4	0.23	15276.34	4.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3785	100	14222.5	3.76	853.4	0.23	15276.34	4.04			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:25:00	Car	1824	100	5708	3.13	376.17	0.21	6124.35	3.36			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1824	100	5708	3.13	376.17	0.21	6124.35	3.36			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:25:00	Car	1858	100	4577.11	2.46	308.08	0.17	4865.4	2.62			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1858	100	4577.11	2.46	308.08	0.17	4865.4	2.62			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:25:00	Car	20083	100	60346.91	3	35395.1	1.76	16673.26	0.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20083	100	60390.51	3.01	35421.19	1.76	16684.64	0.83			Truck	12	N/A	43.6	3.63	26.09	2.17	11.38	0.95
US 75 Frontage Rd Southbound	3:25:00	Car	16479	100	30866.49	1.87	12226.96	0.74	12190.23	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16479	100	30925.29	1.88	12250.05	0.74	12214.93	0.74			Truck	17	N/A	58.8	3.46	23.1	1.36	24.69	1.45
US 75 HOV Northbound	3:25:00	Car	474	100	2903	6.12	76.92	0.16	2946.17	6.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	474	100	2903	6.12	76.92	0.16	2946.17	6.22			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:25:00	Car	128	100	862	6.73	29.14	0.23	869.57	6.79			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	128	100	862	6.73	29.14	0.23	869.57	6.79			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:25:00	Car	12970	100	167384.05	12.91	120363.34	9.28	51600.76	3.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12970	100	167410.66	12.91	120375.55	9.28	51616.43	3.98			Truck	3	N/A	26.6	8.87	12.2	4.07	15.66	5.22
US 75 Southbound	3:25:00	Car	9951	100	81259.19	8.17	26921.3	2.71	60104.81	6.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9951	100	81308.99	8.17	26934.96	2.71	60145.05	6.04			Truck	6	N/A	49.8	8.3	13.65	2.28	40.24	6.71
Entire System	3:30:00	Car	110302	98.31	1157297.8	10.58	546218.19	4.95	451808.69	4.1			Bus	0	0	0	0	0	0	0	0			Rail	1897	1.69	16138.29	8.51	907.33	0.48	15960.45	8.41			Park and Ride	0	0	0	0	0	0	0	0			Total	112199	100	1184218.25	10.55	547449.38	4.88	468075.44	4.17			Truck	32	N/A	781.6	24.43	323.86	10.12	306.22	9.57
Greenville Ave Northbound	3:30:00	Car	8164	100	40798.01	5	24282.49	2.97	10299.46	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8164	100	40798.21	5	24282.49	2.97	10299.62	1.26			Truck	1	N/A	0.2	0.2	0	0	0.16	0.16
Greenville Ave Southbound	3:30:00	Car	4087	100	11363.8	2.78	3274.61	0.8	5141.85	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4087	100	11385.6	2.79	3283.91	0.8	5149.78	1.26			Truck	6	N/A	21.8	3.63	9.29	1.55	7.93	1.32
IH 635 Eastbound	3:30:00	Car	4773	100	25987.11	5.44	9251.04	1.94	19070.53	4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4773	100	25995.91	5.45	9254.08	1.94	19077.05	4			Truck	1	N/A	8.8	8.8	3.04	3.04	6.51	6.51
IH 635 Westbound	3:30:00	Car	3691	100	13890.61	3.76	825.97	0.22	14930.07	4.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3691	100	13890.61	3.76	825.97	0.22	14930.07	4.04			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:30:00	Car	1915	100	6111.8	3.19	400.9	0.21	6559.78	3.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1915	100	6111.8	3.19	400.9	0.21	6559.78	3.43			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:30:00	Car	1898	100	4540.51	2.39	307.24	0.16	4825.95	2.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1898	100	4540.51	2.39	307.24	0.16	4825.95	2.54			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:30:00	Car	21084	100	64597.18	3.06	39322.33	1.87	16884.69	0.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21084	100	64644.38	3.07	39353.99	1.87	16894.68	0.8			Truck	14	N/A	47.2	3.37	31.66	2.26	9.99	0.71
US 75 Frontage Rd Southbound	3:30:00	Car	16711	100	32080.3	1.92	13167.6	0.79	12351.5	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16711	100	32151.5	1.92	13197.05	0.79	12380.25	0.74			Truck	18	N/A	71.2	3.96	29.45	1.64	28.76	1.6
US 75 HOV Northbound	3:30:00	Car	482	100	2954.4	6.13	77.29	0.16	3005.97	6.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	482	100	2954.4	6.13	77.29	0.16	3005.97	6.24			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:30:00	Car	138	100	957	6.93	31.02	0.22	963.65	6.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	138	100	957	6.93	31.02	0.22	963.65	6.98			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:30:00	Car	13331	100	167415.22	12.56	120161.3	9.01	51943.32	3.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13331	100	167436.31	12.56	120171.5	9.01	51955.18	3.9			Truck	2	N/A	21.1	10.55	10.21	5.1	11.86	5.93
US 75 Southbound	3:30:00	Car	9904	100	81261.75	8.2	27197.36	2.75	59656.8	6.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9904	100	81313.35	8.21	27210.77	2.75	59699.05	6.03			Truck	6	N/A	51.6	8.6	13.41	2.24	42.26	7.04
Entire System	3:35:00	Car	111943	98.35	1183983.8	10.67	562640.94	5.03	458861.94	4.1			Bus	0	0	0	0	0	0	0	0			Rail	1876	1.65	15725.09	8.38	889.7	0.47	15556.01	8.29			Park and Ride	0	0	0	0	0	0	0	0			Total	113819	100	1211448	10.64	563836.69	4.95	474707	4.17			Truck	32	N/A	738.5	23.08	306.07	9.56	288.83	9.03
Greenville Ave Northbound	3:35:00	Car	8535	100	39248.02	4.6	23166.7	2.71	10053.13	1.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8535	100	39248.22	4.6	23166.7	2.71	10053.28	1.18			Truck	1	N/A	0.2	0.2	0	0	0.16	0.16
Greenville Ave Southbound	3:35:00	Car	4110	100	11730	2.85	3459.07	0.84	5253.31	1.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4110	100	11751.8	2.86	3467.86	0.84	5261.64	1.28			Truck	7	N/A	21.8	3.11	8.79	1.26	8.33	1.19
IH 635 Eastbound	3:35:00	Car	4583	100	24507.35	5.35	8436.58	1.84	18322.21	4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4583	100	24514.65	5.35	8439.63	1.84	18327.01	4			Truck	1	N/A	7.3	7.3	3.05	3.05	4.8	4.8
IH 635 Westbound	3:35:00	Car	3643	100	13753.21	3.78	818.68	0.22	14787.75	4.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3643	100	13753.21	3.78	818.68	0.22	14787.75	4.06			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:35:00	Car	1967	100	6283.7	3.19	408.29	0.21	6751.97	3.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1967	100	6283.7	3.19	408.29	0.21	6751.97	3.43			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:35:00	Car	1882	100	4316.41	2.29	294.54	0.16	4591.29	2.44			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1882	100	4316.41	2.29	294.54	0.16	4591.29	2.44			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:35:00	Car	21781	100	70090.02	3.22	43770.18	2.01	17572.02	0.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21781	100	70139.73	3.22	43803.11	2.01	17583.03	0.81			Truck	12	N/A	49.7	4.14	32.92	2.74	11.01	0.92
US 75 Frontage Rd Southbound	3:35:00	Car	17089	100	32262.68	1.89	13302.56	0.78	12387.41	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17089	100	32329.48	1.89	13333.28	0.78	12412.18	0.73			Truck	18	N/A	66.8	3.71	30.73	1.71	24.77	1.38
US 75 HOV Northbound	3:35:00	Car	526	100	3099.6	5.89	76.62	0.15	3159.82	6.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	526	100	3099.6	5.89	76.62	0.15	3159.82	6.01			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:35:00	Car	150	100	1079.6	7.2	34.09	0.23	1097.11	7.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	150	100	1079.6	7.2	34.09	0.23	1097.11	7.31			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:35:00	Car	13585	100	164556.42	12.19	117494.36	8.65	52858.94	3.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13585	100	165574.33	12.19	117503.82	8.65	52868.14	3.89			Truck	2	N/A	17.9	8.95	9.46	4.73	9.2	4.6
US 75 Southbound	3:35:00	Car	9881	100	82060.16	8.3	27898.77	2.82	59590.35	6.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9881	100	82112.66	8.31	27913.55	2.82	59632.03	6.04			Truck	5	N/A	52.5	10.5	14.78	2.96	41.69	8.34
Entire System	3:40:00	Car	113151	98.36	1203536	10.73	574562.75	5.08	462763.06	4.09			Bus	0	0	0	0	0	0	0	0			Rail	1884	1.64	15220.49	8.08	851.5	0.45	15069.11	8			Park and Ride	0	0	0	0	0	0	0	0			Total	115035	100	1230128.75	10.69	575708.38	5	478083.28	4.16			Truck	33	N/A	671.7	20.35	294.14	8.91	250.88	7.6
Greenville Ave Northbound	3:40:00	Car	8762	100	36319.2	4.15	20742.98	2.37	9736.12	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8762	100	36319.4	4.15	20742.98	2.37	9736.28	1.11			Truck	1	N/A	0.2	0.2	0	0	0.16	0.16
Greenville Ave Southbound	3:40:00	Car	4169	100	12282.91	2.95	3654.58	0.88	5462.43	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4169	100	12305.91	2.95	3662.19	0.88	5472.4	1.31			Truck	7	N/A	23	3.29	7.6	1.09	9.97	1.42
IH 635 Eastbound	3:40:00	Car	4503	100	23285.32	5.17	7732.39	1.72	17727.28	3.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4503	100	23287.62	5.17	7734.69	1.72	17727.28	3.94			Truck	1	N/A	2.3	2.3	2.3	2.3	0	0
IH 635 Westbound	3:40:00	Car	3639	100	13391.91	3.68	800.8	0.22	14415.93	3.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3639	100	13391.91	3.68	800.8	0.22	14415.93	3.96			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:40:00	Car	2034	100	6304.4	3.1	408.78	0.2	6783.5	3.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2034	100	6304.4	3.1	408.78	0.2	6783.5	3.34			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:40:00	Car	1862	100	4303.2	2.31	293.83	0.16	4575.8	2.46			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1862	100	4303.2	2.31	293.83	0.16	4575.8	2.46			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:40:00	Car	22234	100	74938.35	3.37	48143.65	2.17	17897.08	0.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	22234	100	74995.16	3.37	48183.6	2.17	17908.12	0.81			Truck	10	N/A	56.8	5.68	39.95	3.99	11.04	1.1
US 75 Frontage Rd Southbound	3:40:00	Car	17378	100	32433.98	1.87	13220.67	0.76	12538.22	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17378	100	32490.08	1.87	13249.14	0.76	12557.13	0.72			Truck	15	N/A	56.1	3.74	28.47	1.9	18.91	1.26
US 75 HOV Northbound	3:40:00	Car	530	100	3251.8	6.14	79.39	0.15	3308.95	6.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	530	100	3251.8	6.14	79.39	0.15	3308.95	6.24			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:40:00	Car	150	100	1078.6	7.19	34.64	0.23	1103.31	7.36			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	150	100	1078.6	7.19	34.64	0.23	1103.31	7.36			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:40:00	Car	13679	100	157841.73	11.69	112146.8	8.2	52709.65	3.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13679	100	159859.64	11.69	112157.03	8.2	52718.03	3.85			Truck	2	N/A	17.9	8.95	10.22	5.11	8.38	4.19
US 75 Southbound	3:40:00	Car	9914	100	83714.12	8.44	29424.32	2.97	59562.26	6.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9914	100	83764.42	8.45	29441.68	2.97	59598.49	6.01			Truck	5	N/A	50.3	10.06	17.35	3.47	36.23	7.25
Entire System	3:45:00	Car	114436	98.38	1216470.5	10.73	586012.19	5.12	463540.62	4.05			Bus	0	0	0	0	0	0	0	0			Rail	1883	1.62	14788.19	7.85	867.8	0.46	14594.12	7.75			Park and Ride	0	0	0	0	0	0	0	0			Total	116319	100	1243780.12	10.69	587149	5.05	478368.03	4.11			Truck	31	N/A	620.8	20.03	269.02	8.68	233.29	7.53
