			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
US 75 HOV Southbound	4:30:00	Car	360	100	2605.8	7.24	80.57	0.22	2626.18	7.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	360	100	2605.8	7.24	80.57	0.22	2626.18	7.29			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:30:00	Car	10555	100	95435.94	9.22	58065.38	5.5	43431.62	4.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10555	100	97329.59	9.22	58075.57	5.5	43439.02	4.12			Truck	2	N/A	17	8.5	10.2	5.1	7.4	3.7
US 75 Southbound	4:30:00	Car	10436	100	109487.04	10.09	54136.75	5.19	55630.8	5.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10436	100	105304.81	10.09	54159	5.19	55657.73	5.33			Truck	2	N/A	47	23.5	22.25	11.13	26.92	13.46
Entire System	4:35:00	Car	107744	98.38	1170185.2	10.8	546705.19	5.07	437610.06	4.06			Bus	0	0	0	0	0	0	0	0			Rail	1772	1.62	13733.49	7.75	798	0.45	13555.17	7.65			Park and Ride	0	0	0	0	0	0	0	0			Total	109516	100	1177458.75	10.75	547746.19	5	451364.03	4.12			Truck	30	N/A	546.9	18.23	242.99	8.1	199.17	6.64
Greenville Ave Northbound	4:35:00	Car	8617	100	40484.18	4.7	25663.52	2.98	9267.79	1.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8617	100	40496.98	4.7	25673.74	2.98	9269.53	1.08			Truck	5	N/A	12.8	2.56	10.22	2.04	1.74	0.35
Greenville Ave Southbound	4:35:00	Car	4299	100	12093.8	2.81	3238.3	0.75	5633.84	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4299	100	12093.8	2.81	3238.3	0.75	5633.84	1.31			Truck	0	N/A	0	0	0	0	0	0
IH 635 Eastbound	4:35:00	Car	3118	100	13216.28	4.24	2187.39	0.7	12658.83	4.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3118	100	13216.28	4.24	2187.39	0.7	12658.83	4.06			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:35:00	Car	3418	100	11929.2	3.49	709.86	0.21	12826.44	3.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3418	100	11929.2	3.49	709.86	0.21	12826.44	3.75			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:35:00	Car	1445	100	3292.9	2.28	218.12	0.15	3542.35	2.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1445	100	3292.9	2.28	218.12	0.15	3542.35	2.45			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:35:00	Car	1170	100	3653.9	3.12	233.08	0.2	3887.84	3.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1170	100	3653.9	3.12	233.08	0.2	3887.84	3.32			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:35:00	Car	21818	100	69671.57	3.19	41808.53	1.92	18593.46	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21818	100	69692.58	3.19	41823.18	1.92	18598.1	0.85			Truck	6	N/A	21	3.5	14.65	2.44	4.64	0.77
US 75 Frontage Rd Southbound	4:35:00	Car	17206	100	33962.88	1.97	15364.82	0.89	12100.41	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17206	100	33980.09	1.97	15370.75	0.89	12108.21	0.7			Truck	3	N/A	17.2	5.73	5.92	1.97	7.8	2.6
US 75 HOV Northbound	4:35:00	Car	632	100	4556	7.21	120.1	0.19	4632.14	7.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	632	100	4556	7.21	120.1	0.19	4632.14	7.33			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:35:00	Car	396	100	3041.6	7.68	94.57	0.24	3063.7	7.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	396	100	3041.6	7.68	94.57	0.24	3063.7	7.74			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:35:00	Car	10194	100	97491.42	9.56	56820.45	5.57	44932.7	4.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10194	100	97459.54	9.56	56829.96	5.57	44942.52	4.41			Truck	1	N/A	18.4	18.4	9.51	9.51	9.82	9.82
US 75 Southbound	4:35:00	Car	10325	100	110611.04	10.28	55413.29	5.37	55175.13	5.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10325	100	106152.13	10.28	55436.79	5.37	55199.73	5.35			Truck	3	N/A	46.1	15.37	23.51	7.84	24.59	8.2
Entire System	4:40:00	Car	106778	98.33	1147396.6	10.69	525564.62	4.92	438301.91	4.1			Bus	0	0	0	0	0	0	0	0			Rail	1810	1.67	14071.79	7.77	837.7	0.46	13868.36	7.66			Park and Ride	0	0	0	0	0	0	0	0			Total	108588	100	1155710.38	10.64	526615.19	4.85	452360.78	4.17			Truck	25	N/A	509.9	20.4	212.85	8.51	190.64	7.63
Greenville Ave Northbound	4:40:00	Car	8189	100	38339.48	4.68	23734.07	2.9	9133.95	1.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8189	100	38342.59	4.68	23736.77	2.9	9134.26	1.12			Truck	3	N/A	3.1	1.03	2.7	0.9	0.31	0.1
Greenville Ave Southbound	4:40:00	Car	4229	100	12246.7	2.9	3312.4	0.78	5676.66	1.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4229	100	12247	2.9	3312.7	0.78	5676.66	1.34			Truck	1	N/A	0.3	0.3	0.3	0.3	0	0
IH 635 Eastbound	4:40:00	Car	2995	100	12430.88	4.15	1340.29	0.45	12721.55	4.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2995	100	12430.88	4.15	1340.29	0.45	12721.55	4.25			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:40:00	Car	3410	100	11741.51	3.44	688.9	0.2	12645.33	3.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3410	100	11741.51	3.44	688.9	0.2	12645.33	3.71			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:40:00	Car	1478	100	3314	2.24	219.66	0.15	3565.19	2.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1478	100	3314	2.24	219.66	0.15	3565.19	2.41			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:40:00	Car	1174	100	3675.7	3.13	236.1	0.2	3916.25	3.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1174	100	3675.7	3.13	236.1	0.2	3916.25	3.34			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:40:00	Car	21757	100	70345.06	3.23	42997.98	1.98	18270.58	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21757	100	70360.16	3.23	43008.05	1.98	18273.97	0.84			Truck	8	N/A	15.1	1.89	10.07	1.26	3.4	0.42
US 75 Frontage Rd Southbound	4:40:00	Car	17090	100	32105.41	1.88	13500.24	0.79	12096.86	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17090	100	32125.3	1.88	13507.22	0.79	12105.76	0.71			Truck	4	N/A	19.9	4.97	6.98	1.74	8.91	2.23
US 75 HOV Northbound	4:40:00	Car	666	100	4801.8	7.21	125.51	0.19	4899.42	7.36			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	666	100	4801.8	7.21	125.51	0.19	4899.42	7.36			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:40:00	Car	456	100	3468.2	7.61	106.8	0.23	3498.6	7.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	456	100	3468.2	7.61	106.8	0.23	3498.6	7.67			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:40:00	Car	10066	100	100730.62	9.73	55056.28	5.47	47388.8	4.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10066	100	97926.53	9.73	55065.99	5.47	47400.12	4.71			Truck	1	N/A	20	20	9.71	9.71	11.33	11.33
US 75 Southbound	4:40:00	Car	10314	100	110902.88	10.36	56597.75	5.49	54698.06	5.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10314	100	106880.23	10.36	56617.21	5.49	54716.15	5.31			Truck	2	N/A	36.1	18.05	19.46	9.73	18.09	9.04
Entire System	4:45:00	Car	105380	98.28	1126114.5	10.64	507946.41	4.82	438540.56	4.16			Bus	0	0	0	0	0	0	0	0			Rail	1843	1.72	14284.09	7.75	836.5	0.45	14093.43	7.65			Park and Ride	0	0	0	0	0	0	0	0			Total	107223	100	1136296.25	10.6	508967.44	4.75	452820.97	4.22			Truck	26	N/A	475.7	18.3	184.56	7.1	186.73	7.18
Greenville Ave Northbound	4:45:00	Car	8121	100	38915.8	4.79	24012.38	2.96	9312.66	1.15			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8121	100	38918.3	4.79	24013.75	2.96	9313.28	1.15			Truck	3	N/A	2.5	0.83	1.37	0.46	0.62	0.21
Greenville Ave Southbound	4:45:00	Car	4309	100	12533	2.91	3422.18	0.79	5795.77	1.35			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4309	100	12533.3	2.91	3422.48	0.79	5795.77	1.35			Truck	1	N/A	0.3	0.3	0.3	0.3	0	0
IH 635 Eastbound	4:45:00	Car	2929	100	12151.88	4.15	1070.49	0.37	12722.46	4.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2929	100	12151.88	4.15	1070.49	0.37	12722.46	4.34			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:45:00	Car	3370	100	11346.71	3.37	655.08	0.19	12236.17	3.63			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3370	100	11346.71	3.37	655.08	0.19	12236.17	3.63			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:45:00	Car	1441	100	3290.2	2.28	217.08	0.15	3536.66	2.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1441	100	3290.2	2.28	217.08	0.15	3536.66	2.45			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:45:00	Car	1090	100	3440.6	3.16	220.83	0.2	3669.98	3.37			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1090	100	3440.6	3.16	220.83	0.2	3669.98	3.37			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:45:00	Car	21260	100	69380.45	3.26	42579.13	2	17893.77	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21260	100	69390.34	3.26	42583.77	2	17897.21	0.84			Truck	8	N/A	9.9	1.24	4.64	0.58	3.44	0.43
US 75 Frontage Rd Southbound	4:45:00	Car	17004	100	32908.89	1.94	13864.71	0.82	12370.42	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17004	100	32929.09	1.94	13872.51	0.82	12378.9	0.73			Truck	4	N/A	20.2	5.05	7.8	1.95	8.48	2.12
US 75 HOV Northbound	4:45:00	Car	726	100	5084	7	131.79	0.18	5186.13	7.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	726	100	5084	7	131.79	0.18	5186.13	7.14			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:45:00	Car	482	100	3674.8	7.62	112.62	0.23	3724.46	7.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	482	100	3674.8	7.62	112.62	0.23	3724.46	7.73			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:45:00	Car	9947	100	103687.23	10.03	54176.96	5.45	50416.73	5.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9947	100	99836.84	10.04	54189.22	5.45	50430.68	5.07			Truck	2	N/A	24.9	12.45	12.27	6.13	13.96	6.98
US 75 Southbound	4:45:00	Car	10242	100	110006.02	10.42	56870.97	5.55	54238.92	5.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10242	100	106756	10.42	56885.27	5.55	54252.42	5.3			Truck	2	N/A	26.7	13.35	14.3	7.15	13.5	6.75
Entire System	4:50:00	Car	104552	98.25	1107377.4	10.57	492804.47	4.71	439678.78	4.21			Bus	0	0	0	0	0	0	0	0			Rail	1866	1.75	14451.79	7.74	844.1	0.45	14259.37	7.64			Park and Ride	0	0	0	0	0	0	0	0			Total	106418	100	1119963.12	10.52	493815.75	4.64	454114.31	4.27			Truck	27	N/A	438.4	16.24	167.21	6.19	176.04	6.52
Greenville Ave Northbound	4:50:00	Car	8053	100	41191.53	5.12	25315.41	3.14	9885.37	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8053	100	41194.03	5.12	25316.79	3.14	9885.99	1.23			Truck	3	N/A	2.5	0.83	1.37	0.46	0.62	0.21
Greenville Ave Southbound	4:50:00	Car	4346	100	12962.19	2.98	3511.94	0.81	6021.18	1.39			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4346	100	12962.89	2.98	3512.24	0.81	6021.45	1.39			Truck	2	N/A	0.7	0.35	0.3	0.15	0.27	0.13
IH 635 Eastbound	4:50:00	Car	2928	100	12390.59	4.23	1101.99	0.38	12955.61	4.42			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2928	100	12390.59	4.23	1101.99	0.38	12955.61	4.42			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:50:00	Car	3293	100	11105.01	3.37	638.04	0.19	11984.18	3.64			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3293	100	11105.01	3.37	638.04	0.19	11984.18	3.64			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:50:00	Car	1436	100	3280.3	2.28	214.85	0.15	3527.89	2.46			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1436	100	3280.3	2.28	214.85	0.15	3527.89	2.46			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:50:00	Car	1046	100	3205.6	3.06	205.64	0.2	3417.74	3.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1046	100	3205.6	3.06	205.64	0.2	3417.74	3.27			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:50:00	Car	21063	100	70153.01	3.33	43390.82	2.06	17875.69	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21063	100	70165.41	3.33	43397.26	2.06	17879.58	0.85			Truck	8	N/A	12.4	1.55	6.44	0.8	3.9	0.49
US 75 Frontage Rd Southbound	4:50:00	Car	16983	100	33659.62	1.98	14311.15	0.84	12581.17	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16983	100	33675.72	1.98	14316.92	0.84	12588.23	0.74			Truck	4	N/A	16.1	4.03	5.77	1.44	7.06	1.76
US 75 HOV Northbound	4:50:00	Car	756	100	5474.6	7.24	142.59	0.19	5568.92	7.37			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	756	100	5474.6	7.24	142.59	0.19	5568.92	7.37			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:50:00	Car	510	100	3750.2	7.35	114.68	0.22	3811.03	7.47			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	510	100	3750.2	7.35	114.68	0.22	3811.03	7.47			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:50:00	Car	10266	100	105393.44	9.85	53127.6	5.18	52974.91	5.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10266	100	101107.75	9.85	53140.11	5.18	52991.57	5.16			Truck	3	N/A	27.6	9.2	12.51	4.17	16.66	5.55
US 75 Southbound	4:50:00	Car	10206	100	108571.26	10.39	55774.7	5.46	54682.2	5.36			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10206	100	106042.32	10.39	55787.83	5.47	54696.69	5.36			Truck	3	N/A	26.4	8.8	13.14	4.38	14.5	4.83
Entire System	4:55:00	Car	103731	98.23	1091851.2	10.52	478157	4.61	442754.34	4.27			Bus	0	0	0	0	0	0	0	0			Rail	1868	1.77	14328.89	7.67	836.2	0.45	14135.94	7.57			Park and Ride	0	0	0	0	0	0	0	0			Total	105599	100	1106124.75	10.47	479151.75	4.54	457062.47	4.33			Truck	27	N/A	419.2	15.53	158.57	5.87	172.55	6.39
Greenville Ave Northbound	4:55:00	Car	8152	100	43508.49	5.34	27013.37	3.31	10314.99	1.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8152	100	43510.99	5.34	27014.74	3.31	10315.61	1.27			Truck	3	N/A	2.5	0.83	1.37	0.46	0.62	0.21
Greenville Ave Southbound	4:55:00	Car	4269	100	13422.7	3.14	3760.41	0.88	6163.84	1.44			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4269	100	13429.09	3.15	3762.46	0.88	6166.86	1.44			Truck	4	N/A	6.4	1.6	2.05	0.51	3.01	0.75
IH 635 Eastbound	4:55:00	Car	2967	100	12691.19	4.28	1149.88	0.39	13242.86	4.46			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2967	100	12691.19	4.28	1149.88	0.39	13242.86	4.46			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	4:55:00	Car	3336	100	11358.71	3.4	646.04	0.19	12268.81	3.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3336	100	11358.71	3.4	646.04	0.19	12268.81	3.68			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	4:55:00	Car	1413	100	3256.5	2.3	212.56	0.15	3509.53	2.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1413	100	3256.5	2.3	212.56	0.15	3509.53	2.48			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	4:55:00	Car	1013	100	2901.5	2.86	187.61	0.19	3105.81	3.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1013	100	2901.5	2.86	187.61	0.19	3105.81	3.07			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	4:55:00	Car	20929	100	70418.3	3.36	44092.22	2.11	17593.41	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20929	100	70430.3	3.37	44096.76	2.11	17598.38	0.84			Truck	7	N/A	12	1.71	4.54	0.65	4.96	0.71
US 75 Frontage Rd Southbound	4:55:00	Car	16812	100	33864.99	2.01	14359.62	0.85	12649.62	0.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16812	100	33879.99	2.02	14364.84	0.85	12656.28	0.75			Truck	4	N/A	15	3.75	5.21	1.3	6.66	1.67
US 75 HOV Northbound	4:55:00	Car	774	100	5690.6	7.35	146	0.19	5796.31	7.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	774	100	5690.6	7.35	146	0.19	5796.31	7.49			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	4:55:00	Car	504	100	3750	7.44	116.04	0.23	3790.88	7.52			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	504	100	3750	7.44	116.04	0.23	3790.88	7.52			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	4:55:00	Car	10569	100	107713.52	9.72	51892.09	4.91	56169.36	5.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10569	100	102740.45	9.72	51903.19	4.91	56186.46	5.32			Truck	3	N/A	26.6	8.87	11.1	3.7	17.1	5.7
US 75 Southbound	4:55:00	Car	10124	100	106501.54	10.34	53745.86	5.31	55507.22	5.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10124	100	104749.45	10.35	53757.64	5.31	55522.04	5.48			Truck	3	N/A	25.3	8.43	11.78	3.93	14.82	4.94
Entire System	5:00:00	Car	102178	98.16	1077758.9	10.53	462912.75	4.53	444964.16	4.35			Bus	0	0	0	0	0	0	0	0			Rail	1920	1.84	14242.1	7.42	834.2	0.43	14048.73	7.32			Park and Ride	0	0	0	0	0	0	0	0			Total	104098	100	1090858.12	10.48	463913.53	4.46	459208.06	4.41			Truck	24	N/A	469.5	19.56	166.6	6.94	195.33	8.14
Greenville Ave Northbound	5:00:00	Car	8040	100	43097.8	5.36	26738.24	3.33	10237.52	1.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8040	100	43100.3	5.36	26739.62	3.33	10238.14	1.27			Truck	3	N/A	2.5	0.83	1.37	0.46	0.62	0.21
Greenville Ave Southbound	5:00:00	Car	4223	100	13970.9	3.31	4058.78	0.96	6304.14	1.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4223	100	13985.9	3.31	4063.71	0.96	6310.46	1.49			Truck	5	N/A	15	3	4.93	0.99	6.32	1.26
IH 635 Eastbound	5:00:00	Car	3004	100	12704.49	4.23	1152.07	0.38	13269.86	4.42			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3004	100	12704.49	4.23	1152.07	0.38	13269.86	4.42			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	5:00:00	Car	3461	100	11864.01	3.43	673.98	0.19	12801.37	3.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3461	100	11864.01	3.43	673.98	0.19	12801.37	3.7			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	5:00:00	Car	1414	100	3291.4	2.33	216.27	0.15	3540.9	2.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1414	100	3291.4	2.33	216.27	0.15	3540.9	2.5			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	5:00:00	Car	979	100	2690	2.75	167.05	0.17	2880.53	2.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	979	100	2690	2.75	167.05	0.17	2880.53	2.94			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	5:00:00	Car	20617	100	70120.43	3.4	44479.97	2.16	17131.62	0.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20617	100	70139.83	3.4	44490.89	2.16	17137.21	0.83			Truck	9	N/A	19.4	2.16	10.91	1.21	5.58	0.62
US 75 Frontage Rd Southbound	5:00:00	Car	16752	100	34498.67	2.06	15024.99	0.9	12629.74	0.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16752	100	34515.87	2.06	15030.79	0.9	12637.51	0.75			Truck	5	N/A	17.2	3.44	5.8	1.16	7.77	1.55
