			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Northbound	01:30:00	Car	8948	100.00	66505.45	7.43	21165.76	2.37	49953.68	5.58			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8948	100.00	66553.85	7.44	21177.15	2.37	49994.40	5.59			Truck	4	N/A	48.40	12.10	11.40	2.85	40.72	10.18			
US 75 Southbound	01:30:00	Car	6330	100.00	39915.61	6.31	3921.82	0.62	40688.27	6.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6330	100.00	39970.91	6.31	3926.59	0.62	40745.26	6.44			Truck	7	N/A	55.30	7.90	4.77	0.68	56.99	8.14			
Entire System	01:35:00	Car	68604	98.37	571563.00	8.33	151022.36	2.20	320545.28	4.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1139	1.63	10203.21	8.96	742.26	0.65	9904.85	8.70			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	69743	100.00	582529.38	8.35	151982.27	2.18	330833.34	4.74			Truck	24	N/A	763.30	31.80	217.64	9.07	383.18	15.97			
Greenville Ave Northbound	01:35:00	Car	5301	100.00	15368.21	2.90	4193.23	0.79	6990.10	1.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5301	100.00	15400.31	2.91	4205.73	0.79	7002.53	1.32			Truck	10	N/A	32.10	3.21	12.50	1.25	12.43	1.24			
Greenville Ave Southbound	01:35:00	Car	2904	100.00	6375.30	2.20	1265.66	0.44	3229.47	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2904	100.00	6417.30	2.21	1277.22	0.44	3248.70	1.12			Truck	11	N/A	42.00	3.82	11.56	1.05	19.23	1.75			
IH 635 Eastbound	01:35:00	Car	4671	100.00	30009.39	6.42	13095.91	2.80	19249.33	4.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4671	100.00	30009.39	6.42	13095.91	2.80	19249.33	4.12			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:35:00	Car	2927	100.00	9322.51	3.19	577.69	0.20	9992.24	3.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2927	100.00	9322.51	3.19	577.69	0.20	9992.24	3.41			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:35:00	Car	1008	100.00	3083.10	3.06	175.87	0.17	3344.73	3.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1008	100.00	3083.10	3.06	175.87	0.17	3344.73	3.32			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:35:00	Car	1467	100.00	3898.70	2.66	254.85	0.17	4158.48	2.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1467	100.00	3898.70	2.66	254.85	0.17	4158.48	2.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:35:00	Car	14799	100.00	30767.82	2.08	13441.04	0.91	11833.18	0.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	14799	100.00	30805.51	2.08	13459.94	0.91	11846.17	0.80			Truck	12	N/A	37.70	3.14	18.90	1.57	12.99	1.08			
US 75 Frontage Rd Southbound	01:35:00	Car	11396	100.00	17853.59	1.57	4610.57	0.40	8773.91	0.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11396	100.00	17898.79	1.57	4618.10	0.41	8799.77	0.77			Truck	24	N/A	45.20	1.88	7.54	0.31	25.86	1.08			
US 75 HOV Northbound	01:35:00	Car	338	100.00	1782.80	5.27	41.47	0.12	1797.42	5.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	338	100.00	1782.80	5.27	41.47	0.12	1797.42	5.32			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:35:00	Car	94	100.00	532.20	5.66	19.80	0.21	536.84	5.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	94	100.00	532.20	5.66	19.80	0.21	536.84	5.71			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:35:00	Car	9499	100.00	73298.23	7.72	25970.03	2.73	52223.39	5.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9499	100.00	73341.63	7.72	25980.23	2.74	52259.97	5.50			Truck	4	N/A	43.40	10.85	10.21	2.55	36.58	9.15			
US 75 Southbound	01:35:00	Car	6426	100.00	40745.02	6.34	4115.35	0.64	41343.36	6.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6426	100.00	40797.52	6.35	4120.27	0.64	41397.06	6.44			Truck	6	N/A	52.50	8.75	4.92	0.82	53.69	8.95			
Entire System	01:40:00	Car	69500	98.35	589988.69	8.49	166425.66	2.39	323104.66	4.65			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1166	1.65	9851.40	8.45	729.59	0.63	9551.70	8.19			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	70666	100.00	600592.38	8.50	167385.67	2.37	333014.41	4.71			Truck	24	N/A	752.10	31.34	230.42	9.60	358.00	14.92			
Greenville Ave Northbound	01:40:00	Car	5224	100.00	15331.71	2.93	4403.00	0.84	6827.99	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5224	100.00	15375.21	2.94	4419.35	0.85	6845.48	1.31			Truck	12	N/A	43.50	3.63	16.36	1.36	17.49	1.46			
Greenville Ave Southbound	01:40:00	Car	2884	100.00	6427.90	2.23	1310.96	0.45	3222.62	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2884	100.00	6470.40	2.24	1323.15	0.46	3242.11	1.12			Truck	11	N/A	42.50	3.86	12.19	1.11	19.50	1.77			
IH 635 Eastbound	01:40:00	Car	4709	100.00	32755.88	6.96	16033.86	3.40	19012.18	4.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4709	100.00	32755.88	6.96	16033.86	3.40	19012.18	4.04			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:40:00	Car	2964	100.00	9318.72	3.14	582.27	0.20	9980.61	3.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2964	100.00	9318.72	3.14	582.27	0.20	9980.61	3.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:40:00	Car	1021	100.00	2964.90	2.90	170.19	0.17	3225.48	3.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1021	100.00	2964.90	2.90	170.19	0.17	3225.48	3.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:40:00	Car	1468	100.00	3887.20	2.65	253.92	0.17	4143.52	2.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1468	100.00	3887.20	2.65	253.92	0.17	4143.52	2.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:40:00	Car	15250	100.00	31951.59	2.10	13935.20	0.91	12351.34	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15250	100.00	31991.69	2.10	13959.06	0.92	12362.35	0.81			Truck	12	N/A	40.10	3.34	23.86	1.99	11.01	0.92			
US 75 Frontage Rd Southbound	01:40:00	Car	11262	100.00	17866.51	1.59	4957.01	0.44	8533.74	0.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11262	100.00	17908.71	1.59	4964.10	0.44	8557.84	0.76			Truck	23	N/A	42.20	1.83	7.09	0.31	24.10	1.05			
US 75 HOV Northbound	01:40:00	Car	378	100.00	2017.20	5.34	48.71	0.13	2071.10	5.48			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	378	100.00	2017.20	5.34	48.71	0.13	2071.10	5.48			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:40:00	Car	92	100.00	567.80	6.17	20.03	0.22	573.37	6.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	567.80	6.17	20.03	0.22	573.37	6.23			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:40:00	Car	10004	100.00	79194.23	7.92	31535.01	3.15	52690.27	5.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10004	100.00	79232.23	7.92	31546.35	3.15	52719.70	5.27			Truck	4	N/A	38.00	9.50	11.35	2.84	29.43	7.36			
US 75 Southbound	01:40:00	Car	6556	100.00	41557.19	6.34	4275.06	0.65	42028.54	6.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6556	100.00	41598.59	6.35	4279.96	0.65	42069.64	6.42			Truck	6	N/A	41.40	6.90	4.90	0.82	41.11	6.85			
Entire System	01:45:00	Car	70176	98.35	606806.81	8.65	181272.61	2.58	324323.06	4.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1179	1.65	9588.50	8.13	708.96	0.60	9300.48	7.89			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71355	100.00	617159.56	8.65	182210.19	2.55	333977.09	4.68			Truck	21	N/A	764.30	36.40	228.62	10.89	353.58	16.84			
Greenville Ave Northbound	01:45:00	Car	5254	100.00	14932.81	2.84	4348.04	0.83	6569.59	1.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5254	100.00	14974.71	2.85	4364.87	0.83	6585.81	1.25			Truck	11	N/A	41.90	3.81	16.83	1.53	16.22	1.47			
Greenville Ave Southbound	01:45:00	Car	2935	100.00	6552.90	2.23	1327.01	0.45	3301.68	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2935	100.00	6591.70	2.25	1338.04	0.46	3319.55	1.13			Truck	10	N/A	38.80	3.88	11.03	1.10	17.87	1.79			
IH 635 Eastbound	01:45:00	Car	4722	100.00	35931.57	7.61	19256.47	4.08	18938.79	4.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4722	100.00	35931.57	7.61	19256.47	4.08	18938.79	4.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:45:00	Car	2956	100.00	9328.72	3.16	578.57	0.20	9990.77	3.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2956	100.00	9328.72	3.16	578.57	0.20	9990.77	3.38			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:45:00	Car	1025	100.00	2844.90	2.78	164.67	0.16	3090.16	3.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1025	100.00	2844.90	2.78	164.67	0.16	3090.16	3.01			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:45:00	Car	1480	100.00	3926.50	2.65	255.11	0.17	4181.98	2.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1480	100.00	3926.50	2.65	255.11	0.17	4181.98	2.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:45:00	Car	15447	100.00	32892.79	2.13	14523.03	0.94	12631.98	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15447	100.00	32938.89	2.13	14547.04	0.94	12646.80	0.82			Truck	13	N/A	46.10	3.55	24.01	1.85	14.82	1.14			
US 75 Frontage Rd Southbound	01:45:00	Car	11265	100.00	17958.71	1.59	5380.29	0.48	8310.75	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11265	100.00	17989.51	1.60	5386.56	0.48	8327.21	0.74			Truck	21	N/A	30.80	1.47	6.28	0.30	16.46	0.78			
US 75 HOV Northbound	01:45:00	Car	350	100.00	2144.60	6.13	53.97	0.15	2182.63	6.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	350	100.00	2144.60	6.13	53.97	0.15	2182.63	6.24			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:45:00	Car	92	100.00	601.00	6.53	21.74	0.24	604.39	6.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	601.00	6.53	21.74	0.24	604.39	6.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:45:00	Car	10337	100.00	84519.72	8.18	37340.30	3.61	52394.23	5.07			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10337	100.00	84546.22	8.18	37348.53	3.61	52414.40	5.07			Truck	4	N/A	26.50	6.63	8.23	2.06	20.17	5.04			
US 75 Southbound	01:45:00	Car	6602	100.00	41837.09	6.34	4443.45	0.67	42132.18	6.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6602	100.00	41863.39	6.34	4446.58	0.67	42158.32	6.39			Truck	4	N/A	26.30	6.57	3.13	0.78	26.15	6.54			
Entire System	01:50:00	Car	70575	98.40	623927.12	8.84	195623.05	2.77	325890.81	4.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1146	1.60	9581.00	8.36	714.45	0.62	9292.32	8.11			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71721	100.00	634253.88	8.84	196570.28	2.74	335520.06	4.68			Truck	24	N/A	745.90	31.08	232.78	9.70	337.00	14.04			
Greenville Ave Northbound	01:50:00	Car	5322	100.00	14756.61	2.77	4283.21	0.80	6485.64	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5322	100.00	14798.31	2.78	4300.03	0.81	6501.70	1.22			Truck	10	N/A	41.70	4.17	16.83	1.68	16.06	1.61			
Greenville Ave Southbound	01:50:00	Car	2950	100.00	6528.80	2.21	1301.02	0.44	3293.01	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2950	100.00	6560.20	2.22	1308.90	0.44	3308.33	1.12			Truck	11	N/A	31.40	2.85	7.88	0.72	15.31	1.39			
IH 635 Eastbound	01:50:00	Car	4870	100.00	39476.54	8.11	22721.12	4.67	19021.38	3.91			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4870	100.00	39476.54	8.11	22721.12	4.67	19021.38	3.91			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:50:00	Car	2963	100.00	9237.52	3.12	574.49	0.19	9905.71	3.34			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2963	100.00	9237.52	3.12	574.49	0.19	9905.71	3.34			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:50:00	Car	1015	100.00	2822.51	2.78	161.73	0.16	3069.08	3.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1015	100.00	2822.51	2.78	161.73	0.16	3069.08	3.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:50:00	Car	1514	100.00	4090.50	2.70	265.49	0.18	4352.71	2.87			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1514	100.00	4090.50	2.70	265.49	0.18	4352.71	2.87			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:50:00	Car	15548	100.00	33659.71	2.16	15273.46	0.98	12653.52	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15548	100.00	33704.01	2.17	15297.05	0.98	12667.47	0.81			Truck	11	N/A	44.30	4.03	23.59	2.14	13.95	1.27			
US 75 Frontage Rd Southbound	01:50:00	Car	11172	100.00	18083.41	1.62	5785.59	0.52	8103.35	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11172	100.00	18114.61	1.62	5792.61	0.52	8119.48	0.73			Truck	19	N/A	31.20	1.64	7.02	0.37	16.13	0.85			
US 75 HOV Northbound	01:50:00	Car	412	100.00	2306.20	5.60	58.22	0.14	2347.03	5.70			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	412	100.00	2306.20	5.60	58.22	0.14	2347.03	5.70			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:50:00	Car	90	100.00	642.00	7.13	22.19	0.25	645.22	7.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	90	100.00	642.00	7.13	22.19	0.25	645.22	7.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:50:00	Car	10426	100.00	89924.08	8.62	42799.52	4.11	52527.50	5.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10426	100.00	89950.99	8.63	42807.04	4.11	52549.07	5.04			Truck	4	N/A	26.90	6.73	7.52	1.88	21.57	5.39			
US 75 Southbound	01:50:00	Car	6589	100.00	41675.11	6.32	4647.36	0.71	41644.04	6.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6589	100.00	41693.51	6.33	4649.58	0.71	41662.32	6.32			Truck	3	N/A	18.40	6.13	2.21	0.74	18.28	6.09			
Entire System	01:55:00	Car	71193	98.42	640506.19	9.00	206954.92	2.91	329542.81	4.63			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1140	1.58	9482.70	8.32	729.28	0.64	9171.74	8.05			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	72333	100.00	650686.88	9.00	207901.52	2.87	339030.50	4.69			Truck	24	N/A	697.90	29.08	217.32	9.06	315.92	13.16			
Greenville Ave Northbound	01:55:00	Car	5446	100.00	14865.51	2.73	4252.67	0.78	6615.33	1.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5446	100.00	14906.51	2.74	4270.10	0.78	6630.72	1.22			Truck	12	N/A	41.00	3.42	17.43	1.45	15.40	1.28			
Greenville Ave Southbound	01:55:00	Car	2995	100.00	6685.30	2.23	1335.32	0.45	3359.19	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2995	100.00	6712.50	2.24	1343.58	0.45	3371.06	1.13			Truck	10	N/A	27.20	2.72	8.27	0.83	11.87	1.19			
IH 635 Eastbound	01:55:00	Car	5069	100.00	42674.91	8.42	25731.99	5.08	19194.52	3.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5069	100.00	42674.91	8.42	25732.00	5.08	19194.52	3.79			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:55:00	Car	2913	100.00	9126.62	3.13	568.45	0.20	9778.41	3.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2913	100.00	9126.62	3.13	568.45	0.20	9778.41	3.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:55:00	Car	993	100.00	2818.10	2.84	161.82	0.16	3059.33	3.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	993	100.00	2818.10	2.84	161.82	0.16	3059.33	3.08			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
