			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
Entire System	01:40:00	Car	69505	98.35	590616.75	8.50	167617.31	2.41	322635.12	4.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1166	1.65	9849.00	8.45	729.52	0.63	9549.41	8.19			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	70671	100.00	601213.88	8.51	168573.55	2.39	332541.88	4.71			Truck	24	N/A	748.00	31.17	226.73	9.45	357.42	14.89			
Greenville Ave Northbound	01:40:00	Car	5214	100.00	15217.61	2.92	4318.61	0.83	6810.04	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5214	100.00	15260.71	2.93	4334.60	0.83	6827.54	1.31			Truck	12	N/A	43.10	3.59	16.00	1.33	17.49	1.46			
Greenville Ave Southbound	01:40:00	Car	2876	100.00	6439.00	2.24	1345.86	0.47	3207.21	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2876	100.00	6481.50	2.25	1358.05	0.47	3226.70	1.12			Truck	10	N/A	42.50	4.25	12.19	1.22	19.49	1.95			
IH 635 Eastbound	01:40:00	Car	4710	100.00	32750.38	6.95	16049.03	3.41	18987.95	4.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4710	100.00	32750.38	6.95	16049.03	3.41	18987.94	4.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:40:00	Car	2973	100.00	9299.42	3.13	582.84	0.20	9958.28	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2973	100.00	9299.42	3.13	582.84	0.20	9958.28	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:40:00	Car	1012	100.00	2956.20	2.92	170.96	0.17	3216.01	3.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1012	100.00	2956.20	2.92	170.96	0.17	3216.01	3.18			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:40:00	Car	1481	100.00	3913.40	2.64	254.78	0.17	4172.80	2.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1481	100.00	3913.40	2.64	254.78	0.17	4172.80	2.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:40:00	Car	15256	100.00	29758.91	1.95	11520.31	0.76	12508.89	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15256	100.00	29789.71	1.95	11534.98	0.76	12519.77	0.82			Truck	12	N/A	30.80	2.57	14.67	1.22	10.88	0.91			
US 75 Frontage Rd Southbound	01:40:00	Car	11248	100.00	17728.10	1.58	4812.23	0.43	8540.26	0.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11248	100.00	17772.50	1.58	4821.23	0.43	8564.36	0.76			Truck	23	N/A	44.40	1.93	9.00	0.39	24.10	1.05			
US 75 HOV Northbound	01:40:00	Car	366	100.00	2012.00	5.50	48.38	0.13	2065.17	5.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	366	100.00	2012.00	5.50	48.38	0.13	2065.17	5.64			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:40:00	Car	92	100.00	564.40	6.13	20.57	0.22	569.71	6.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	564.40	6.13	20.57	0.22	569.71	6.19			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:40:00	Car	9992	100.00	79422.68	7.95	31835.84	3.19	52608.65	5.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9992	100.00	79460.58	7.95	31847.14	3.19	52638.04	5.27			Truck	4	N/A	37.90	9.48	11.30	2.83	29.38	7.34			
US 75 Southbound	01:40:00	Car	6535	100.00	41456.39	6.34	4325.29	0.66	41856.99	6.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6535	100.00	41497.99	6.35	4330.18	0.66	41898.10	6.41			Truck	6	N/A	41.60	6.93	4.89	0.81	41.11	6.85			
Entire System	01:45:00	Car	70185	98.35	607638.19	8.66	182328.20	2.60	324083.66	4.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1179	1.65	9591.90	8.14	708.89	0.60	9304.29	7.89			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71364	100.00	617988.25	8.66	183262.94	2.57	333739.03	4.68			Truck	21	N/A	758.20	36.10	225.84	10.75	351.18	16.72			
Greenville Ave Northbound	01:45:00	Car	5262	100.00	14746.01	2.80	4228.43	0.80	6525.84	1.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5262	100.00	14787.51	2.81	4244.90	0.81	6542.06	1.24			Truck	11	N/A	41.50	3.77	16.47	1.50	16.22	1.47			
Greenville Ave Southbound	01:45:00	Car	2940	100.00	6583.20	2.24	1371.95	0.47	3292.08	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2940	100.00	6621.60	2.25	1382.64	0.47	3309.95	1.13			Truck	9	N/A	38.40	4.27	10.68	1.19	17.87	1.99			
IH 635 Eastbound	01:45:00	Car	4714	100.00	35882.77	7.61	19051.38	4.04	19114.75	4.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4714	100.00	35882.77	7.61	19051.38	4.04	19114.75	4.05			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:45:00	Car	2967	100.00	9345.62	3.15	582.82	0.20	10005.26	3.37			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2967	100.00	9345.62	3.15	582.82	0.20	10005.26	3.37			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:45:00	Car	1008	100.00	2830.60	2.81	166.09	0.16	3074.04	3.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1008	100.00	2830.60	2.81	166.09	0.16	3074.04	3.05			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:45:00	Car	1482	100.00	3970.50	2.68	257.39	0.17	4229.88	2.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1482	100.00	3970.50	2.68	257.39	0.17	4229.88	2.85			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:45:00	Car	15463	100.00	30130.49	1.95	11330.07	0.73	12930.13	0.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15463	100.00	30167.69	1.95	11344.70	0.73	12945.13	0.84			Truck	13	N/A	37.20	2.86	14.64	1.13	15.00	1.15			
US 75 Frontage Rd Southbound	01:45:00	Car	11259	100.00	17767.70	1.58	5193.22	0.46	8306.26	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11259	100.00	17800.90	1.58	5201.64	0.46	8322.72	0.74			Truck	22	N/A	33.20	1.51	8.41	0.38	16.47	0.75			
US 75 HOV Northbound	01:45:00	Car	364	100.00	2167.20	5.95	53.86	0.15	2207.50	6.06			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	364	100.00	2167.20	5.95	53.86	0.15	2207.50	6.06			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:45:00	Car	92	100.00	597.20	6.49	22.01	0.24	600.79	6.53			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	597.20	6.49	22.01	0.24	600.79	6.53			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:45:00	Car	10319	100.00	84510.70	8.19	37561.00	3.64	52141.15	5.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10319	100.00	84537.40	8.19	37569.43	3.64	52161.33	5.05			Truck	4	N/A	26.70	6.68	8.44	2.11	20.17	5.04			
US 75 Southbound	01:45:00	Car	6559	100.00	41689.41	6.36	4483.28	0.68	41915.87	6.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6559	100.00	41715.90	6.36	4486.40	0.68	41942.02	6.39			Truck	4	N/A	26.50	6.62	3.12	0.78	26.15	6.54			
Entire System	01:50:00	Car	70582	98.40	625123.19	8.86	196723.30	2.79	325883.47	4.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1146	1.60	9556.10	8.34	713.48	0.62	9267.29	8.09			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71728	100.00	635418.19	8.86	197669.73	2.76	335483.56	4.68			Truck	23	N/A	738.80	32.12	232.96	10.13	332.70	14.47			
Greenville Ave Northbound	01:50:00	Car	5329	100.00	14648.31	2.75	4185.17	0.79	6483.68	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5329	100.00	14692.31	2.76	4201.90	0.79	6501.42	1.22			Truck	11	N/A	44.00	4.00	16.74	1.52	17.74	1.61			
Greenville Ave Southbound	01:50:00	Car	2961	100.00	6578.80	2.22	1367.20	0.46	3281.70	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2961	100.00	6610.60	2.23	1375.24	0.46	3297.16	1.11			Truck	10	N/A	31.80	3.18	8.04	0.80	15.46	1.55			
IH 635 Eastbound	01:50:00	Car	4866	100.00	39590.02	8.14	22720.32	4.67	19153.42	3.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4866	100.00	39590.03	8.14	22720.32	4.67	19153.42	3.94			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:50:00	Car	2960	100.00	9244.92	3.12	578.77	0.20	9906.22	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2960	100.00	9244.92	3.12	578.77	0.20	9906.22	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:50:00	Car	1004	100.00	2818.81	2.81	164.17	0.16	3064.59	3.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1004	100.00	2818.81	2.81	164.17	0.16	3064.59	3.05			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:50:00	Car	1545	100.00	4126.00	2.67	265.83	0.17	4393.24	2.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1545	100.00	4126.00	2.67	265.83	0.17	4393.24	2.84			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:50:00	Car	15519	100.00	30836.41	1.99	11749.83	0.76	13130.50	0.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15519	100.00	30875.60	1.99	11764.44	0.76	13147.18	0.85			Truck	11	N/A	39.20	3.56	14.61	1.33	16.69	1.52			
US 75 Frontage Rd Southbound	01:50:00	Car	11146	100.00	17799.40	1.60	5483.05	0.49	8105.90	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11146	100.00	17832.80	1.60	5492.08	0.49	8122.03	0.73			Truck	20	N/A	33.40	1.67	9.02	0.45	16.13	0.81			
US 75 HOV Northbound	01:50:00	Car	410	100.00	2372.40	5.79	59.31	0.14	2412.32	5.88			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	410	100.00	2372.40	5.79	59.31	0.14	2412.32	5.88			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:50:00	Car	88	100.00	639.40	7.27	22.55	0.26	642.47	7.30			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	88	100.00	639.40	7.27	22.55	0.26	642.47	7.30			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:50:00	Car	10405	100.00	89557.48	8.61	42591.39	4.09	52350.07	5.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10405	100.00	89583.79	8.61	42598.45	4.09	52371.55	5.03			Truck	4	N/A	26.30	6.58	7.05	1.76	21.48	5.37			
US 75 Southbound	01:50:00	Car	6567	100.00	41477.80	6.32	4672.62	0.71	41390.27	6.30			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6567	100.00	41496.40	6.32	4674.82	0.71	41408.55	6.31			Truck	3	N/A	18.60	6.20	2.20	0.73	18.28	6.09			
Entire System	01:55:00	Car	71184	98.43	641739.06	9.02	207573.97	2.92	329935.41	4.63			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1138	1.57	9474.10	8.33	730.91	0.64	9161.40	8.05			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	72322	100.00	651911.88	9.01	208529.36	2.88	339408.97	4.69			Truck	24	N/A	698.50	29.10	224.48	9.35	312.14	13.01			
Greenville Ave Northbound	01:55:00	Car	5555	100.00	14944.41	2.69	4213.09	0.76	6702.22	1.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5555	100.00	14986.31	2.70	4230.98	0.76	6717.92	1.21			Truck	12	N/A	41.90	3.49	17.89	1.49	15.70	1.31			
Greenville Ave Southbound	01:55:00	Car	2995	100.00	6717.20	2.24	1404.47	0.47	3333.55	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2995	100.00	6744.50	2.25	1412.95	0.47	3345.42	1.12			Truck	9	N/A	27.30	3.03	8.48	0.94	11.87	1.32			
IH 635 Eastbound	01:55:00	Car	5075	100.00	42815.61	8.44	25862.98	5.10	19206.13	3.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5075	100.00	42815.61	8.44	25862.98	5.10	19206.13	3.78			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:55:00	Car	2924	100.00	9154.01	3.13	570.20	0.20	9805.74	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2924	100.00	9154.01	3.13	570.20	0.20	9805.74	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:55:00	Car	986	100.00	2811.50	2.85	163.96	0.17	3052.56	3.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	986	100.00	2811.50	2.85	163.96	0.17	3052.56	3.10			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:55:00	Car	1576	100.00	4178.70	2.65	270.70	0.17	4461.20	2.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1576	100.00	4178.70	2.65	270.70	0.17	4461.20	2.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:55:00	Car	15505	100.00	31880.50	2.06	12533.49	0.81	13276.59	0.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15505	100.00	31923.90	2.06	12553.58	0.81	13292.35	0.86			Truck	9	N/A	43.40	4.82	20.09	2.23	15.76	1.75			
US 75 Frontage Rd Southbound	01:55:00	Car	11236	100.00	17780.31	1.58	5622.74	0.50	8000.96	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11236	100.00	17809.11	1.59	5631.81	0.50	8013.98	0.71			Truck	17	N/A	28.80	1.69	9.07	0.53	13.02	0.77			
US 75 HOV Northbound	01:55:00	Car	434	100.00	2574.00	5.93	66.73	0.15	2634.73	6.07			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	434	100.00	2574.00	5.93	66.73	0.15	2634.73	6.07			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:55:00	Car	92	100.00	639.80	6.95	22.46	0.24	648.69	7.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	639.80	6.95	22.46	0.24	648.69	7.05			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:55:00	Car	10336	100.00	93936.42	9.09	45655.79	4.42	53859.36	5.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10336	100.00	93968.62	9.09	45665.11	4.42	53884.76	5.21			Truck	3	N/A	32.20	10.73	9.31	3.10	25.39	8.46			
US 75 Southbound	01:55:00	Car	6542	100.00	41316.79	6.32	4860.36	0.74	40929.18	6.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6542	100.00	41332.58	6.32	4862.39	0.74	40944.60	6.26			Truck	3	N/A	15.80	5.27	2.03	0.68	15.43	5.14			
Entire System	02:00:00	Car	71168	98.39	653737.62	9.19	215828.45	3.03	332165.94	4.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1166	1.61	9387.20	8.05	743.28	0.64	9060.96	7.77			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	72334	100.00	663770.75	9.18	216778.38	3.00	341515.38	4.72			Truck	26	N/A	645.70	24.83	206.64	7.95	288.70	11.10			
Greenville Ave Northbound	02:00:00	Car	5699	100.00	15716.10	2.76	4427.24	0.78	7055.24	1.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5699	100.00	15746.00	2.76	4439.82	0.78	7066.87	1.24			Truck	11	N/A	29.90	2.72	12.58	1.14	11.63	1.06			
Greenville Ave Southbound	02:00:00	Car	3081	100.00	6921.40	2.25	1451.53	0.47	3419.70	1.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3081	100.00	6942.60	2.25	1456.99	0.47	3429.81	1.11			Truck	7	N/A	21.20	3.03	5.46	0.78	10.11	1.44			
IH 635 Eastbound	02:00:00	Car	5221	100.00	45413.51	8.70	28490.32	5.46	19176.73	3.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5221	100.00	45413.51	8.70	28490.32	5.46	19176.73	3.67			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	02:00:00	Car	2915	100.00	9204.31	3.16	564.91	0.19	9859.19	3.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2915	100.00	9204.31	3.16	564.91	0.19	9859.19	3.38			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	02:00:00	Car	985	100.00	2815.00	2.86	164.51	0.17	3057.78	3.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	985	100.00	2815.00	2.86	164.51	0.17	3057.78	3.10			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	02:00:00	Car	1557	100.00	4004.30	2.57	263.64	0.17	4264.46	2.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1557	100.00	4004.30	2.57	263.64	0.17	4264.46	2.74			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	02:00:00	Car	15459	100.00	33803.79	2.19	14420.44	0.93	13254.72	0.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15459	100.00	33849.29	2.19	14438.47	0.93	13272.91	0.86			Truck	8	N/A	45.50	5.69	18.04	2.25	18.19	2.27			
