			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
US 75 Southbound	01:35:00	Car	6413	100.00	40711.82	6.35	4168.62	0.65	41250.48	6.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6413	100.00	40764.32	6.36	4173.26	0.65	41304.18	6.44			Truck	6	N/A	52.50	8.75	4.64	0.77	53.69	8.95			
Entire System	01:40:00	Car	69506	98.35	589399.44	8.48	165652.59	2.38	323129.06	4.65			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1166	1.65	9842.10	8.44	730.49	0.63	9540.99	8.18			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	70672	100.00	599985.19	8.49	166605.61	2.36	333028.09	4.71			Truck	24	N/A	743.60	30.98	222.53	9.27	358.12	14.92			
Greenville Ave Northbound	01:40:00	Car	5223	100.00	15210.61	2.91	4294.89	0.82	6818.37	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5223	100.00	15253.71	2.92	4310.91	0.83	6835.89	1.31			Truck	12	N/A	43.10	3.59	16.01	1.33	17.52	1.46			
Greenville Ave Southbound	01:40:00	Car	2884	100.00	6437.30	2.23	1318.53	0.46	3221.87	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2884	100.00	6479.20	2.25	1330.16	0.46	3241.38	1.12			Truck	10	N/A	41.90	4.19	11.63	1.16	19.51	1.95			
IH 635 Eastbound	01:40:00	Car	4710	100.00	32997.18	7.01	16287.70	3.46	18995.61	4.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4710	100.00	32997.18	7.01	16287.70	3.46	18995.61	4.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:40:00	Car	2972	100.00	9324.21	3.14	581.40	0.20	9988.66	3.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2972	100.00	9324.21	3.14	581.40	0.20	9988.66	3.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:40:00	Car	1016	100.00	2960.60	2.91	170.95	0.17	3220.53	3.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1016	100.00	2960.60	2.91	170.95	0.17	3220.53	3.17			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:40:00	Car	1480	100.00	3911.80	2.64	254.86	0.17	4169.61	2.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1480	100.00	3911.80	2.64	254.86	0.17	4169.61	2.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:40:00	Car	15259	100.00	29983.78	1.96	11678.48	0.77	12549.36	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15259	100.00	30016.38	1.97	11693.43	0.77	12561.12	0.82			Truck	13	N/A	32.60	2.51	14.95	1.15	11.76	0.90			
US 75 Frontage Rd Southbound	01:40:00	Car	11299	100.00	17747.30	1.57	4806.98	0.43	8553.08	0.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11299	100.00	17790.40	1.57	4814.91	0.43	8577.18	0.76			Truck	23	N/A	43.10	1.87	7.93	0.34	24.10	1.05			
US 75 HOV Northbound	01:40:00	Car	376	100.00	2039.60	5.42	50.71	0.13	2093.35	5.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	376	100.00	2039.60	5.42	50.71	0.13	2093.35	5.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:40:00	Car	92	100.00	569.40	6.19	20.07	0.22	575.20	6.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	569.40	6.19	20.07	0.22	575.20	6.25			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:40:00	Car	10024	100.00	79394.29	7.92	31840.58	3.18	52567.54	5.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10024	100.00	79432.20	7.92	31851.84	3.18	52596.93	5.25			Truck	4	N/A	37.90	9.48	11.26	2.82	29.40	7.35			
US 75 Southbound	01:40:00	Car	6548	100.00	41527.28	6.34	4329.01	0.66	41940.87	6.41			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6548	100.00	41568.68	6.35	4333.64	0.66	41981.99	6.41			Truck	6	N/A	41.40	6.90	4.63	0.77	41.11	6.85			
Entire System	01:45:00	Car	70185	98.35	605689.81	8.63	179897.70	2.56	324364.38	4.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1179	1.65	9590.20	8.13	708.96	0.60	9302.41	7.89			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71364	100.00	616031.44	8.63	180828.56	2.53	334016.97	4.68			Truck	21	N/A	751.30	35.78	221.89	10.57	350.34	16.68			
Greenville Ave Northbound	01:45:00	Car	5250	100.00	14710.00	2.80	4187.17	0.80	6530.71	1.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5250	100.00	14751.20	2.81	4203.40	0.80	6546.93	1.25			Truck	11	N/A	41.20	3.75	16.23	1.48	16.22	1.47			
Greenville Ave Southbound	01:45:00	Car	2936	100.00	6568.40	2.24	1334.70	0.45	3305.82	1.13			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2936	100.00	6607.50	2.25	1346.26	0.46	3323.69	1.13			Truck	9	N/A	39.10	4.34	11.56	1.28	17.87	1.99			
IH 635 Eastbound	01:45:00	Car	4707	100.00	36158.57	7.68	19506.40	4.14	18910.47	4.02			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4707	100.00	36158.57	7.68	19506.40	4.14	18910.47	4.02			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:45:00	Car	2966	100.00	9352.02	3.15	579.99	0.20	10016.80	3.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2966	100.00	9352.02	3.15	579.99	0.20	10016.80	3.38			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:45:00	Car	1012	100.00	2835.50	2.80	165.67	0.16	3079.56	3.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1012	100.00	2835.50	2.80	165.67	0.16	3079.56	3.04			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:45:00	Car	1484	100.00	3937.50	2.65	254.68	0.17	4195.07	2.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1484	100.00	3937.50	2.65	254.68	0.17	4195.07	2.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:45:00	Car	15451	100.00	30400.00	1.97	11660.71	0.75	12887.55	0.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15451	100.00	30439.60	1.97	11675.97	0.76	12903.75	0.84			Truck	15	N/A	39.60	2.64	15.26	1.02	16.21	1.08			
US 75 Frontage Rd Southbound	01:45:00	Car	11293	100.00	17747.20	1.57	5160.80	0.46	8314.31	0.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11293	100.00	17778.90	1.57	5167.98	0.46	8330.77	0.74			Truck	22	N/A	31.70	1.44	7.18	0.33	16.46	0.75			
US 75 HOV Northbound	01:45:00	Car	354	100.00	2138.00	6.04	55.81	0.16	2175.70	6.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	354	100.00	2138.00	6.04	55.81	0.16	2175.70	6.15			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:45:00	Car	92	100.00	600.80	6.53	21.47	0.23	604.16	6.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	600.80	6.53	21.47	0.23	604.16	6.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:45:00	Car	10345	100.00	84734.05	8.19	37707.21	3.64	52232.80	5.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10345	100.00	84760.64	8.19	37715.53	3.65	52252.98	5.05			Truck	4	N/A	26.60	6.65	8.32	2.08	20.17	5.04			
US 75 Southbound	01:45:00	Car	6588	100.00	41829.09	6.35	4500.46	0.68	42061.09	6.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6588	100.00	41855.39	6.35	4503.32	0.68	42087.24	6.39			Truck	4	N/A	26.30	6.57	2.86	0.71	26.15	6.54			
Entire System	01:50:00	Car	70573	98.40	622580.38	8.82	193746.19	2.75	326225.84	4.62			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1148	1.60	9587.60	8.35	715.45	0.62	9298.08	8.10			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	71721	100.00	632903.31	8.82	194688.94	2.71	335858.97	4.68			Truck	22	N/A	735.20	33.42	227.29	10.33	334.97	15.23			
Greenville Ave Northbound	01:50:00	Car	5316	100.00	14567.60	2.74	4145.20	0.78	6455.02	1.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5316	100.00	14611.30	2.75	4161.69	0.78	6472.77	1.22			Truck	11	N/A	43.70	3.97	16.49	1.50	17.75	1.61			
Greenville Ave Southbound	01:50:00	Car	2948	100.00	6534.50	2.22	1310.90	0.44	3289.81	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2948	100.00	6566.20	2.23	1319.63	0.45	3304.88	1.12			Truck	10	N/A	31.70	3.17	8.72	0.87	15.06	1.51			
IH 635 Eastbound	01:50:00	Car	4863	100.00	39782.83	8.18	22831.99	4.70	19241.92	3.96			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4863	100.00	39782.83	8.18	22831.99	4.70	19241.92	3.96			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:50:00	Car	2962	100.00	9269.62	3.13	578.00	0.20	9935.77	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2962	100.00	9269.62	3.13	578.00	0.20	9935.77	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:50:00	Car	1007	100.00	2818.61	2.80	162.74	0.16	3065.34	3.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1007	100.00	2818.61	2.80	162.74	0.16	3065.34	3.04			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:50:00	Car	1533	100.00	4112.00	2.68	264.56	0.17	4377.74	2.86			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1533	100.00	4112.00	2.68	264.56	0.17	4377.74	2.86			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:50:00	Car	15507	100.00	31253.70	2.02	12274.16	0.79	13055.47	0.84			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15507	100.00	31296.70	2.02	12290.55	0.79	13073.50	0.84			Truck	13	N/A	43.00	3.31	16.38	1.26	18.04	1.39			
US 75 Frontage Rd Southbound	01:50:00	Car	11115	100.00	17705.19	1.59	5444.33	0.49	8076.28	0.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11115	100.00	17737.19	1.60	5452.16	0.49	8092.41	0.73			Truck	19	N/A	32.00	1.68	7.83	0.41	16.13	0.85			
US 75 HOV Northbound	01:50:00	Car	414	100.00	2313.40	5.59	58.46	0.14	2355.57	5.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	414	100.00	2313.40	5.59	58.46	0.14	2355.57	5.69			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:50:00	Car	92	100.00	638.40	6.94	21.79	0.24	641.32	6.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	638.40	6.94	21.79	0.24	641.32	6.97			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:50:00	Car	10437	100.00	89815.94	8.61	42910.47	4.11	52288.18	5.01			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10437	100.00	89842.63	8.61	42917.34	4.11	52310.27	5.01			Truck	3	N/A	26.70	8.90	6.87	2.29	22.09	7.36			
US 75 Southbound	01:50:00	Car	6583	100.00	41696.53	6.33	4705.85	0.71	41601.62	6.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6583	100.00	41714.93	6.34	4707.79	0.72	41619.91	6.32			Truck	3	N/A	18.40	6.13	1.94	0.65	18.28	6.09			
Entire System	01:55:00	Car	71153	98.42	639201.56	8.98	205151.70	2.88	329819.09	4.64			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1139	1.58	9494.70	8.34	732.08	0.64	9181.76	8.06			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	72292	100.00	649385.69	8.98	206101.30	2.85	339311.91	4.69			Truck	28	N/A	689.20	24.61	217.52	7.77	311.06	11.11			
Greenville Ave Northbound	01:55:00	Car	5455	100.00	14661.62	2.69	4093.17	0.75	6599.15	1.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5455	100.00	14703.81	2.70	4110.87	0.75	6615.20	1.21			Truck	12	N/A	42.20	3.52	17.70	1.47	16.05	1.34			
Greenville Ave Southbound	01:55:00	Car	2973	100.00	6633.80	2.23	1333.32	0.45	3327.12	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2973	100.00	6662.10	2.24	1342.38	0.45	3339.24	1.12			Truck	10	N/A	28.30	2.83	9.06	0.91	12.12	1.21			
IH 635 Eastbound	01:55:00	Car	5066	100.00	43109.39	8.51	26114.35	5.15	19252.19	3.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5066	100.00	43109.39	8.51	26114.35	5.15	19252.19	3.80			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:55:00	Car	2927	100.00	9162.72	3.13	570.94	0.20	9818.95	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2927	100.00	9162.72	3.13	570.94	0.20	9818.95	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:55:00	Car	993	100.00	2811.60	2.83	162.29	0.16	3054.31	3.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	993	100.00	2811.60	2.83	162.29	0.16	3054.31	3.08			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:55:00	Car	1577	100.00	4171.40	2.65	268.11	0.17	4448.86	2.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1577	100.00	4171.40	2.65	268.11	0.17	4448.86	2.82			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:55:00	Car	15407	100.00	32449.29	2.11	13287.36	0.86	13157.18	0.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	15407	100.00	32491.48	2.11	13306.03	0.86	13173.07	0.86			Truck	11	N/A	42.20	3.84	18.67	1.70	15.89	1.44			
US 75 Frontage Rd Southbound	01:55:00	Car	11181	100.00	17638.50	1.58	5550.22	0.50	7962.72	0.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11181	100.00	17666.10	1.58	5558.25	0.50	7975.74	0.71			Truck	17	N/A	27.60	1.62	8.03	0.47	13.02	0.77			
US 75 HOV Northbound	01:55:00	Car	436	100.00	2567.20	5.89	65.35	0.15	2627.28	6.03			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	436	100.00	2567.20	5.89	65.35	0.15	2627.28	6.03			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:55:00	Car	94	100.00	645.20	6.86	22.11	0.24	653.84	6.96			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	94	100.00	645.20	6.86	22.11	0.24	653.84	6.96			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:55:00	Car	10356	100.00	94292.41	9.11	46107.84	4.45	53747.75	5.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	10356	100.00	94324.41	9.11	46116.86	4.45	53773.21	5.19			Truck	2	N/A	32.00	16.00	9.03	4.51	25.46	12.73			
US 75 Southbound	01:55:00	Car	6551	100.00	41400.90	6.32	4897.08	0.75	40983.13	6.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6551	100.00	41416.60	6.32	4899.12	0.75	40998.41	6.26			Truck	3	N/A	15.70	5.23	2.04	0.68	15.28	5.09			
Entire System	02:00:00	Car	71143	98.39	651276.38	9.15	213586.02	3.00	331985.69	4.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1166	1.61	9419.20	8.08	747.26	0.64	9095.05	7.80			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	72309	100.00	661329.75	9.15	214532.38	2.97	341366.66	4.72			Truck	22	N/A	634.20	28.83	199.09	9.05	286.05	13.00			
Greenville Ave Northbound	02:00:00	Car	5631	100.00	15256.51	2.71	4234.61	0.75	6894.19	1.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5631	100.00	15287.01	2.71	4247.36	0.75	6905.99	1.23			Truck	10	N/A	30.50	3.05	12.75	1.27	11.80	1.18			
Greenville Ave Southbound	02:00:00	Car	3060	100.00	6827.50	2.23	1359.32	0.44	3420.70	1.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3060	100.00	6849.50	2.24	1365.70	0.45	3430.82	1.12			Truck	8	N/A	22.00	2.75	6.38	0.80	10.11	1.26			
IH 635 Eastbound	02:00:00	Car	5226	100.00	45812.41	8.77	28855.18	5.52	19215.48	3.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	5226	100.00	45812.41	8.77	28855.18	5.52	19215.48	3.68			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	02:00:00	Car	2920	100.00	9222.51	3.16	569.38	0.19	9879.06	3.38			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2920	100.00	9222.51	3.16	569.38	0.19	9879.06	3.38			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	02:00:00	Car	987	100.00	2816.40	2.85	162.43	0.16	3059.76	3.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	987	100.00	2816.40	2.85	162.43	0.16	3059.76	3.10			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	02:00:00	Car	1573	100.00	4013.60	2.55	263.85	0.17	4279.05	2.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1573	100.00	4013.60	2.55	263.85	0.17	4279.05	2.72			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
